Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
WR,Michael Thomas (15862823),Michael Thomas,15862823,WR/FLEX,7000,NO@ATL 12/06/2020 01:00PM ET,NO,10.2
RB,Alexander Mattison (15862569),Alexander Mattison,15862569,RB/FLEX,6900,JAX@MIN 12/06/2020 01:00PM ET,MIN,5.26
WR,Justin Jefferson (15862825),Justin Jefferson,15862825,WR/FLEX,6900,JAX@MIN 12/06/2020 01:00PM ET,MIN,17.62
QB,Justin Herbert (15862490),Justin Herbert,15862490,QB,6900,NE@LAC 12/06/2020 04:25PM ET,LAC,26.11
QB,Aaron Rodgers (15862491),Aaron Rodgers,15862491,QB,6800,PHI@GB 12/06/2020 04:25PM ET,GB,25.49
RB,Antonio Gibson (15862571),Antonio Gibson,15862571,RB/FLEX,6800,Postponed,WAS,17.26
WR,Terry McLaurin (15862827),Terry McLaurin,15862827,WR/FLEX,6800,Postponed,WAS,17.66
RB,Miles Sanders (15862573),Miles Sanders,15862573,RB/FLEX,6700,PHI@GB 12/06/2020 04:25PM ET,PHI,14.29
WR,Allen Robinson II (15862829),Allen Robinson II,15862829,WR/FLEX,6700,DET@CHI 12/06/2020 01:00PM ET,CHI,17.26
WR,Julio Jones (15862831),Julio Jones,15862831,WR/FLEX,6600,NO@ATL 12/06/2020 01:00PM ET,ATL,17.46
RB,D'Andre Swift (15862575),D'Andre Swift,15862575,RB/FLEX,6500,DET@CHI 12/06/2020 01:00PM ET,DET,14.51
QB,Ben Roethlisberger (15862492),Ben Roethlisberger,15862492,QB,6500,Postponed,PIT,19.84
WR,Diontae Johnson (15862833),Diontae Johnson,15862833,WR/FLEX,6500,Postponed,PIT,14.56
QB,Kirk Cousins (15862493),Kirk Cousins,15862493,QB,6400,JAX@MIN 12/06/2020 01:00PM ET,MIN,19.40
WR,DeVante Parker (15862835),DeVante Parker,15862835,WR/FLEX,6400,CIN@MIA 12/06/2020 01:00PM ET,MIA,13.29
QB,Taysom Hill (15862494),Taysom Hill,15862494,QB,6300,NO@ATL 12/06/2020 01:00PM ET,NO,8.11
WR,Chase Claypool (15862837),Chase Claypool,15862837,WR/FLEX,6300,Postponed,PIT,15.48
RB,Chris Carson (15862577),Chris Carson,15862577,RB/FLEX,6300,NYG@SEA 12/06/2020 04:05PM ET,SEA,16.99
QB,Ryan Tannehill (15862495),Ryan Tannehill,15862495,QB,6200,CLE@TEN 12/06/2020 01:00PM ET,TEN,20.86
WR,Jarvis Landry (15862839),Jarvis Landry,15862839,WR/FLEX,6200,CLE@TEN 12/06/2020 01:00PM ET,CLE,11.21
RB,James Conner (15862579),James Conner,15862579,RB/FLEX,6200,Postponed,PIT,14.3
RB,Jamaal Williams (15862581),Jamaal Williams,15862581,RB/FLEX,6100,PHI@GB 12/06/2020 04:25PM ET,GB,11.11
TE,Darren Waller (15863135),Darren Waller,15863135,TE/FLEX,6100,LV@NYJ 12/06/2020 01:00PM ET,LV,13.66
QB,Drew Brees (15862496),Drew Brees,15862496,QB,6100,NO@ATL 12/06/2020 01:00PM ET,NO,19.22
WR,Cooper Kupp (15862841),Cooper Kupp,15862841,WR/FLEX,6100,LAR@ARI 12/06/2020 04:05PM ET,LAR,15.06
RB,Boston Scott (15862585),Boston Scott,15862585,RB/FLEX,6000,PHI@GB 12/06/2020 04:25PM ET,PHI,7.16
WR,Kenny Golladay (15862843),Kenny Golladay,15862843,WR/FLEX,6000,DET@CHI 12/06/2020 01:00PM ET,DET,14.36
QB,Ryan Fitzpatrick (15862497),Ryan Fitzpatrick,15862497,QB,6000,CIN@MIA 12/06/2020 01:00PM ET,MIA,19.93
RB,Joe Mixon (15862583),Joe Mixon,15862583,RB/FLEX,6000,CIN@MIA 12/06/2020 01:00PM ET,CIN,17.27
QB,Philip Rivers (15862499),Philip Rivers,15862499,QB,5900,IND@HOU 12/06/2020 01:00PM ET,IND,16.62
RB,Latavius Murray (15862589),Latavius Murray,15862589,RB/FLEX,5900,NO@ATL 12/06/2020 01:00PM ET,NO,10.03
QB,Tua Tagovailoa (15862498),Tua Tagovailoa,15862498,QB,5900,CIN@MIA 12/06/2020 01:00PM ET,MIA,10.10
RB,Myles Gaskin (15862587),Myles Gaskin,15862587,RB/FLEX,5900,CIN@MIA 12/06/2020 01:00PM ET,MIA,14.21
WR,Robert Woods (15862845),Robert Woods,15862845,WR/FLEX,5900,LAR@ARI 12/06/2020 04:05PM ET,LAR,17.04
RB,Duke Johnson (15862591),Duke Johnson,15862591,RB/FLEX,5800,IND@HOU 12/06/2020 01:00PM ET,HOU,7.59
QB,Derek Carr (15862501),Derek Carr,15862501,QB,5800,LV@NYJ 12/06/2020 01:00PM ET,LV,17.11
WR,JuJu Smith-Schuster (15862847),JuJu Smith-Schuster,15862847,WR/FLEX,5800,Postponed,PIT,14.66
QB,Jared Goff (15862502),Jared Goff,15862502,QB,5800,LAR@ARI 12/06/2020 04:05PM ET,LAR,18.67
QB,Cam Newton (15862500),Cam Newton,15862500,QB,5800,NE@LAC 12/06/2020 04:25PM ET,NE,18.87
RB,Jonathan Taylor (15862593),Jonathan Taylor,15862593,RB/FLEX,5700,IND@HOU 12/06/2020 01:00PM ET,IND,12.65
QB,Jameis Winston (15862503),Jameis Winston,15862503,QB,5700,NO@ATL 12/06/2020 01:00PM ET,NO,1.25
QB,Matthew Stafford (15862504),Matthew Stafford,15862504,QB,5700,DET@CHI 12/06/2020 01:00PM ET,DET,17.87
WR,Marvin Jones Jr. (15862849),Marvin Jones Jr.,15862849,WR/FLEX,5700,DET@CHI 12/06/2020 01:00PM ET,DET,11.21
RB,Kenyan Drake (15862595),Kenyan Drake,15862595,RB/FLEX,5700,LAR@ARI 12/06/2020 04:05PM ET,ARI,14.23
WR,Brandin Cooks (15862851),Brandin Cooks,15862851,WR/FLEX,5600,IND@HOU 12/06/2020 01:00PM ET,HOU,13.17
QB,Matt Ryan (15862506),Matt Ryan,15862506,QB,5600,NO@ATL 12/06/2020 01:00PM ET,ATL,19.08
QB,Gardner Minshew II (15862505),Gardner Minshew II,15862505,QB,5600,JAX@MIN 12/06/2020 01:00PM ET,JAX,21.2
RB,Wayne Gallman Jr. (15862597),Wayne Gallman Jr.,15862597,RB/FLEX,5600,NYG@SEA 12/06/2020 04:05PM ET,NYG,10.68
RB,Devontae Booker (15862601),Devontae Booker,15862601,RB/FLEX,5500,LV@NYJ 12/06/2020 01:00PM ET,LV,6.8
RB,David Montgomery (15862599),David Montgomery,15862599,RB/FLEX,5500,DET@CHI 12/06/2020 01:00PM ET,CHI,13.97
QB,Daniel Jones (15862507),Daniel Jones,15862507,QB,5500,NYG@SEA 12/06/2020 04:05PM ET,NYG,14.61
WR,Jakobi Meyers (15862853),Jakobi Meyers,15862853,WR/FLEX,5500,NE@LAC 12/06/2020 04:25PM ET,NE,12.92
RB,Kareem Hunt (15862603),Kareem Hunt,15862603,RB/FLEX,5400,CLE@TEN 12/06/2020 01:00PM ET,CLE,14.43
QB,Carson Wentz (15862510),Carson Wentz,15862510,QB,5400,PHI@GB 12/06/2020 04:25PM ET,PHI,19.58
RB,David Johnson (15862605),David Johnson,15862605,RB/FLEX,5400,IND@HOU 12/06/2020 01:00PM ET,HOU,11.99
QB,Nick Foles (15862508),Nick Foles,15862508,QB,5400,DET@CHI 12/06/2020 01:00PM ET,CHI,14.42
QB,Mitchell Trubisky (15862509),Mitchell Trubisky,15862509,QB,5400,DET@CHI 12/06/2020 01:00PM ET,CHI,14.84
RB,Benny Snell Jr. (15862607),Benny Snell Jr.,15862607,RB/FLEX,5400,Postponed,PIT,5.38
WR,DJ Chark Jr. (15862855),DJ Chark Jr.,15862855,WR/FLEX,5400,JAX@MIN 12/06/2020 01:00PM ET,JAX,13.49
QB,Baker Mayfield (15862511),Baker Mayfield,15862511,QB,5300,CLE@TEN 12/06/2020 01:00PM ET,CLE,13.81
QB,Jalen Hurts (15862512),Jalen Hurts,15862512,QB,5300,PHI@GB 12/06/2020 04:25PM ET,PHI,0.91
RB,Nyheim Hines (15862609),Nyheim Hines,15862609,RB/FLEX,5300,IND@HOU 12/06/2020 01:00PM ET,IND,12.64
RB,Todd Gurley II (15862613),Todd Gurley II,15862613,RB/FLEX,5300,NO@ATL 12/06/2020 01:00PM ET,ATL,14.22
RB,Carlos Hyde (15862611),Carlos Hyde,15862611,RB/FLEX,5300,NYG@SEA 12/06/2020 04:05PM ET,SEA,9.38
WR,Sterling Shepard (15862857),Sterling Shepard,15862857,WR/FLEX,5300,NYG@SEA 12/06/2020 04:05PM ET,NYG,12.24
WR,Travis Fulgham (15862861),Travis Fulgham,15862861,WR/FLEX,5200,PHI@GB 12/06/2020 04:25PM ET,PHI,13.34
WR,Nelson Agholor (15862863),Nelson Agholor,15862863,WR/FLEX,5200,LV@NYJ 12/06/2020 01:00PM ET,LV,10.7
RB,Giovani Bernard (15862617),Giovani Bernard,15862617,RB/FLEX,5200,CIN@MIA 12/06/2020 01:00PM ET,CIN,9.67
WR,Christian Kirk (15862859),Christian Kirk,15862859,WR/FLEX,5200,LAR@ARI 12/06/2020 04:05PM ET,ARI,12.29
RB,Damien Harris (15862615),Damien Harris,15862615,RB/FLEX,5200,NE@LAC 12/06/2020 04:25PM ET,NE,10.48
WR,Corey Davis (15862867),Corey Davis,15862867,WR/FLEX,5100,CLE@TEN 12/06/2020 01:00PM ET,TEN,14.54
WR,Jamison Crowder (15862865),Jamison Crowder,15862865,WR/FLEX,5100,LV@NYJ 12/06/2020 01:00PM ET,NYJ,15.37
QB,Alex Smith (15862513),Alex Smith,15862513,QB,5100,Postponed,WAS,11.20
WR,Allen Lazard (15862869),Allen Lazard,15862869,WR/FLEX,5000,PHI@GB 12/06/2020 04:25PM ET,GB,14.24
QB,Sam Darnold (15862515),Sam Darnold,15862515,QB,5000,LV@NYJ 12/06/2020 01:00PM ET,NYJ,10.63
QB,Tyler Bray (15862514),Tyler Bray,15862514,QB,5000,DET@CHI 12/06/2020 01:00PM ET,CHI,0.72
TE,T.J. Hockenson (15863137),T.J. Hockenson,15863137,TE/FLEX,5000,DET@CHI 12/06/2020 01:00PM ET,DET,11.82
RB,Salvon Ahmed (15862619),Salvon Ahmed,15862619,RB/FLEX,5000,CIN@MIA 12/06/2020 01:00PM ET,MIA,10.73
RB,James White (15862621),James White,15862621,RB/FLEX,5000,NE@LAC 12/06/2020 04:25PM ET,NE,9.04
WR,Michael Pittman Jr. (15862871),Michael Pittman Jr.,15862871,WR/FLEX,4900,IND@HOU 12/06/2020 01:00PM ET,IND,8.76
QB,Joe Flacco (15862516),Joe Flacco,15862516,QB,4900,LV@NYJ 12/06/2020 01:00PM ET,NYJ,11.55
RB,Adrian Peterson (15862625),Adrian Peterson,15862625,RB/FLEX,4900,DET@CHI 12/06/2020 01:00PM ET,DET,7.93
TE,Evan Engram (15863139),Evan Engram,15863139,TE/FLEX,4900,NYG@SEA 12/06/2020 04:05PM ET,NYG,9.79
RB,Chase Edmonds (15862623),Chase Edmonds,15862623,RB/FLEX,4900,LAR@ARI 12/06/2020 04:05PM ET,ARI,11.77
RB,Brian Hill (15862627),Brian Hill,15862627,RB/FLEX,4800,NO@ATL 12/06/2020 01:00PM ET,ATL,5.79
QB,Mike Glennon (15862517),Mike Glennon,15862517,QB,4800,JAX@MIN 12/06/2020 01:00PM ET,JAX,18
QB,Ryan Finley (15862518),Ryan Finley,15862518,QB,4800,CIN@MIA 12/06/2020 01:00PM ET,CIN,1.05
QB,Brandon Allen (15862521),Brandon Allen,15862521,QB,4800,CIN@MIA 12/06/2020 01:00PM ET,CIN,8.14
QB,Colt McCoy (15862522),Colt McCoy,15862522,QB,4800,NYG@SEA 12/06/2020 04:05PM ET,NYG,1.94
QB,Chris Streveler (15862520),Chris Streveler,15862520,QB,4800,LAR@ARI 12/06/2020 04:05PM ET,ARI,0.3
QB,Tyrod Taylor (15862519),Tyrod Taylor,15862519,QB,4800,NE@LAC 12/06/2020 04:25PM ET,LAC,4.51
WR,Mike Williams (15862877),Mike Williams,15862877,WR/FLEX,4800,NE@LAC 12/06/2020 04:25PM ET,LAC,11.2
TE,Hunter Henry (15863141),Hunter Henry,15863141,TE/FLEX,4800,NE@LAC 12/06/2020 04:25PM ET,LAC,10.56
QB,Case Keenum (15862524),Case Keenum,15862524,QB,4700,CLE@TEN 12/06/2020 01:00PM ET,CLE,1.84
RB,Ito Smith (15862629),Ito Smith,15862629,RB/FLEX,4700,NO@ATL 12/06/2020 01:00PM ET,ATL,3.71
WR,Emmanuel Sanders (15862873),Emmanuel Sanders,15862873,WR/FLEX,4700,NO@ATL 12/06/2020 01:00PM ET,NO,10.97
WR,Tyler Boyd (15862875),Tyler Boyd,15862875,WR/FLEX,4700,CIN@MIA 12/06/2020 01:00PM ET,CIN,15.72
QB,Jarrett Stidham (15862523),Jarrett Stidham,15862523,QB,4700,NE@LAC 12/06/2020 04:25PM ET,NE,3.28
QB,Chase Daniel (15862526),Chase Daniel,15862526,QB,4600,DET@CHI 12/06/2020 01:00PM ET,DET,7.26
QB,Jake Luton (15862525),Jake Luton,15862525,QB,4600,JAX@MIN 12/06/2020 01:00PM ET,JAX,12.42
WR,Tee Higgins (15862879),Tee Higgins,15862879,WR/FLEX,4600,CIN@MIA 12/06/2020 01:00PM ET,CIN,15.31
RB,Devonta Freeman (15862631),Devonta Freeman,15862631,RB/FLEX,4600,NYG@SEA 12/06/2020 04:05PM ET,NYG,7.2
WR,Darius Slayton (15862881),Darius Slayton,15862881,WR/FLEX,4600,NYG@SEA 12/06/2020 04:05PM ET,NYG,10.84
WR,Jalen Reagor (15862889),Jalen Reagor,15862889,WR/FLEX,4500,PHI@GB 12/06/2020 04:25PM ET,PHI,8.3
WR,Henry Ruggs III (15862891),Henry Ruggs III,15862891,WR/FLEX,4500,LV@NYJ 12/06/2020 01:00PM ET,LV,6.82
WR,Russell Gage (15862885),Russell Gage,15862885,WR/FLEX,4500,NO@ATL 12/06/2020 01:00PM ET,ATL,9.17
QB,Sean Mannion (15862527),Sean Mannion,15862527,QB,4500,JAX@MIN 12/06/2020 01:00PM ET,MIN,0
RB,Cam Akers (15862633),Cam Akers,15862633,RB/FLEX,4500,LAR@ARI 12/06/2020 04:05PM ET,LAR,5.78
WR,Julian Edelman (15862887),Julian Edelman,15862887,WR/FLEX,4500,NE@LAC 12/06/2020 04:25PM ET,NE,9.87
WR,Marquez Valdes-Scantling (15862883),Marquez Valdes-Scantling,15862883,WR/FLEX,4400,PHI@GB 12/06/2020 04:25PM ET,GB,10.41
QB,Jacoby Brissett (15862529),Jacoby Brissett,15862529,QB,4400,IND@HOU 12/06/2020 01:00PM ET,IND,3.35
QB,AJ McCarron (15862530),AJ McCarron,15862530,QB,4400,IND@HOU 12/06/2020 01:00PM ET,HOU,0
RB,Frank Gore (15862637),Frank Gore,15862637,RB/FLEX,4400,LV@NYJ 12/06/2020 01:00PM ET,NYJ,7.1
RB,Kerryon Johnson (15862639),Kerryon Johnson,15862639,RB/FLEX,4400,DET@CHI 12/06/2020 01:00PM ET,DET,5.77
QB,Dwayne Haskins Jr. (15862528),Dwayne Haskins Jr.,15862528,QB,4400,Postponed,WAS,15.14
RB,J.D. McKissic (15862635),J.D. McKissic,15862635,RB/FLEX,4400,Postponed,WAS,9.74
TE,Eric Ebron (15863143),Eric Ebron,15863143,TE/FLEX,4400,Postponed,PIT,9.66
RB,Matt Breida (15862641),Matt Breida,15862641,RB/FLEX,4400,CIN@MIA 12/06/2020 01:00PM ET,MIA,3.82
DST,Dolphins  (15863343),Dolphins ,15863343,DST,4400,CIN@MIA 12/06/2020 01:00PM ET,MIA,9.27
TE,Dallas Goedert (15863145),Dallas Goedert,15863145,TE/FLEX,4300,PHI@GB 12/06/2020 04:25PM ET,PHI,12.11
WR,T.Y. Hilton (15862893),T.Y. Hilton,15862893,WR/FLEX,4300,IND@HOU 12/06/2020 01:00PM ET,IND,7.98
QB,Marcus Mariota (15862531),Marcus Mariota,15862531,QB,4300,LV@NYJ 12/06/2020 01:00PM ET,LV,0
WR,Hunter Renfrow (15862895),Hunter Renfrow,15862895,WR/FLEX,4300,LV@NYJ 12/06/2020 01:00PM ET,LV,9.17
DST,Steelers  (15863344),Steelers ,15863344,DST,4300,Postponed,PIT,11.27
RB,Darrell Henderson Jr. (15862643),Darrell Henderson Jr.,15862643,RB/FLEX,4300,LAR@ARI 12/06/2020 04:05PM ET,LAR,9.99
QB,Tim Boyle (15862535),Tim Boyle,15862535,QB,4200,PHI@GB 12/06/2020 04:25PM ET,GB,-0.09
RB,Jordan Wilkins (15862647),Jordan Wilkins,15862647,RB/FLEX,4200,IND@HOU 12/06/2020 01:00PM ET,IND,5.58
QB,Kyle Allen (15862534),Kyle Allen,15862534,QB,4200,Postponed,WAS,11.75
RB,Anthony McFarland Jr. (15862645),Anthony McFarland Jr.,15862645,RB/FLEX,4200,Postponed,PIT,2.14
TE,Mike Gesicki (15863147),Mike Gesicki,15863147,TE/FLEX,4200,CIN@MIA 12/06/2020 01:00PM ET,MIA,8.72
QB,Geno Smith (15862533),Geno Smith,15862533,QB,4200,NYG@SEA 12/06/2020 04:05PM ET,SEA,0
QB,John Wolford (15862532),John Wolford,15862532,QB,4200,LAR@ARI 12/06/2020 04:05PM ET,LAR,0
WR,Josh Reynolds (15862897),Josh Reynolds,15862897,WR/FLEX,4200,LAR@ARI 12/06/2020 04:05PM ET,LAR,8.89
QB,Logan Woodside (15862539),Logan Woodside,15862539,QB,4100,CLE@TEN 12/06/2020 01:00PM ET,TEN,-0.11
TE,Jonnu Smith (15863149),Jonnu Smith,15863149,TE/FLEX,4100,CLE@TEN 12/06/2020 01:00PM ET,TEN,11.19
QB,Nathan Peterman (15862538),Nathan Peterman,15862538,QB,4100,LV@NYJ 12/06/2020 01:00PM ET,LV,1.9
WR,Denzel Mims (15862903),Denzel Mims,15862903,WR/FLEX,4100,LV@NYJ 12/06/2020 01:00PM ET,NYJ,9.08
QB,Matt Schaub (15862537),Matt Schaub,15862537,QB,4100,NO@ATL 12/06/2020 01:00PM ET,ATL,-0.4
QB,Mason Rudolph (15862536),Mason Rudolph,15862536,QB,4100,Postponed,PIT,-0.11
WR,Preston Williams (15862901),Preston Williams,15862901,WR/FLEX,4100,CIN@MIA 12/06/2020 01:00PM ET,MIA,9.72
RB,Jeremy McNichols (15862791),Jeremy McNichols,15862791,RB/FLEX,4000,CLE@TEN 12/06/2020 01:00PM ET,TEN,2.56
RB,D'Onta Foreman (15862793),D'Onta Foreman,15862793,RB/FLEX,4000,CLE@TEN 12/06/2020 01:00PM ET,TEN,3.4
RB,Senorise Perry (15862795),Senorise Perry,15862795,RB/FLEX,4000,CLE@TEN 12/06/2020 01:00PM ET,TEN,0.3
RB,Darrynton Evans (15862797),Darrynton Evans,15862797,RB/FLEX,4000,CLE@TEN 12/06/2020 01:00PM ET,TEN,1.05
RB,Khari Blasingame (15862799),Khari Blasingame,15862799,RB/FLEX,4000,CLE@TEN 12/06/2020 01:00PM ET,TEN,1.58
RB,D'Ernest Johnson (15862801),D'Ernest Johnson,15862801,RB/FLEX,4000,CLE@TEN 12/06/2020 01:00PM ET,CLE,1.9
RB,Dontrell Hilliard (15862803),Dontrell Hilliard,15862803,RB/FLEX,4000,CLE@TEN 12/06/2020 01:00PM ET,CLE,2
WR,Rashard Higgins (15862899),Rashard Higgins,15862899,WR/FLEX,4000,CLE@TEN 12/06/2020 01:00PM ET,CLE,8.06
QB,Nate Sudfeld (15862551),Nate Sudfeld,15862551,QB,4000,PHI@GB 12/06/2020 04:25PM ET,PHI,0
QB,Jordan Love (15862552),Jordan Love,15862552,QB,4000,PHI@GB 12/06/2020 04:25PM ET,GB,0
RB,Corey Clement (15862779),Corey Clement,15862779,RB/FLEX,4000,PHI@GB 12/06/2020 04:25PM ET,PHI,2.4
RB,Jason Huntley (15862781),Jason Huntley,15862781,RB/FLEX,4000,PHI@GB 12/06/2020 04:25PM ET,PHI,0.47
RB,Tyler Ervin (15862783),Tyler Ervin,15862783,RB/FLEX,4000,PHI@GB 12/06/2020 04:25PM ET,GB,3.73
RB,Mike Weber (15862785),Mike Weber,15862785,RB/FLEX,4000,PHI@GB 12/06/2020 04:25PM ET,GB,0
RB,AJ Dillon (15862787),AJ Dillon,15862787,RB/FLEX,4000,PHI@GB 12/06/2020 04:25PM ET,GB,2.05
RB,Patrick Taylor (15862789),Patrick Taylor,15862789,RB/FLEX,4000,PHI@GB 12/06/2020 04:25PM ET,GB,0
QB,Jacob Eason (15862549),Jacob Eason,15862549,QB,4000,IND@HOU 12/06/2020 01:00PM ET,IND,0
QB,Josh McCown (15862550),Josh McCown,15862550,QB,4000,IND@HOU 12/06/2020 01:00PM ET,HOU,0
RB,Marlon Mack (15862769),Marlon Mack,15862769,RB/FLEX,4000,IND@HOU 12/06/2020 01:00PM ET,IND,8.6
RB,C.J. Prosise (15862771),C.J. Prosise,15862771,RB/FLEX,4000,IND@HOU 12/06/2020 01:00PM ET,HOU,2.88
RB,Buddy Howell (15862773),Buddy Howell,15862773,RB/FLEX,4000,IND@HOU 12/06/2020 01:00PM ET,HOU,0
RB,Scottie Phillips (15862775),Scottie Phillips,15862775,RB/FLEX,4000,IND@HOU 12/06/2020 01:00PM ET,HOU,0
RB,Cullen Gillaspia (15862777),Cullen Gillaspia,15862777,RB/FLEX,4000,IND@HOU 12/06/2020 01:00PM ET,HOU,0.4
QB,James Morgan (15862548),James Morgan,15862548,QB,4000,LV@NYJ 12/06/2020 01:00PM ET,NYJ,0
RB,La'Mical Perine (15862653),La'Mical Perine,15862653,RB/FLEX,4000,LV@NYJ 12/06/2020 01:00PM ET,NYJ,5.23
RB,Ty Johnson (15862759),Ty Johnson,15862759,RB/FLEX,4000,LV@NYJ 12/06/2020 01:00PM ET,NYJ,2.06
RB,Josh Adams (15862761),Josh Adams,15862761,RB/FLEX,4000,LV@NYJ 12/06/2020 01:00PM ET,NYJ,3.43
RB,Jalen Richard (15862763),Jalen Richard,15862763,RB/FLEX,4000,LV@NYJ 12/06/2020 01:00PM ET,LV,3.92
RB,Theo Riddick (15862765),Theo Riddick,15862765,RB/FLEX,4000,LV@NYJ 12/06/2020 01:00PM ET,LV,1.3
RB,Alec Ingold (15862767),Alec Ingold,15862767,RB/FLEX,4000,LV@NYJ 12/06/2020 01:00PM ET,LV,3
QB,Trevor Siemian (15862547),Trevor Siemian,15862547,QB,4000,NO@ATL 12/06/2020 01:00PM ET,NO,0
RB,Dwayne Washington (15862747),Dwayne Washington,15862747,RB/FLEX,4000,NO@ATL 12/06/2020 01:00PM ET,NO,0.38
RB,Ty Montgomery (15862749),Ty Montgomery,15862749,RB/FLEX,4000,NO@ATL 12/06/2020 01:00PM ET,NO,2.05
RB,Michael Burton (15862751),Michael Burton,15862751,RB/FLEX,4000,NO@ATL 12/06/2020 01:00PM ET,NO,1.08
RB,Qadree Ollison (15862753),Qadree Ollison,15862753,RB/FLEX,4000,NO@ATL 12/06/2020 01:00PM ET,ATL,0.3
RB,Tony Brooks-James (15862755),Tony Brooks-James,15862755,RB/FLEX,4000,NO@ATL 12/06/2020 01:00PM ET,ATL,0.4
RB,Keith Smith (15862757),Keith Smith,15862757,RB/FLEX,4000,NO@ATL 12/06/2020 01:00PM ET,ATL,0.69
TE,Hayden Hurst (15863151),Hayden Hurst,15863151,TE/FLEX,4000,NO@ATL 12/06/2020 01:00PM ET,ATL,9.54
QB,David Blough (15862546),David Blough,15862546,QB,4000,DET@CHI 12/06/2020 01:00PM ET,DET,0
RB,Jonathan Williams (15862737),Jonathan Williams,15862737,RB/FLEX,4000,DET@CHI 12/06/2020 01:00PM ET,DET,5.6
RB,Jason Cabinda (15862739),Jason Cabinda,15862739,RB/FLEX,4000,DET@CHI 12/06/2020 01:00PM ET,DET,0.56
RB,Ryan Nall (15862741),Ryan Nall,15862741,RB/FLEX,4000,DET@CHI 12/06/2020 01:00PM ET,CHI,2.96
RB,Artavis Pierce (15862743),Artavis Pierce,15862743,RB/FLEX,4000,DET@CHI 12/06/2020 01:00PM ET,CHI,0.45
RB,Tarik Cohen (15862745),Tarik Cohen,15862745,RB/FLEX,4000,DET@CHI 12/06/2020 01:00PM ET,CHI,5.83
QB,Josh Dobbs (15862545),Josh Dobbs,15862545,QB,4000,Postponed,PIT,0
RB,Peyton Barber (15862727),Peyton Barber,15862727,RB/FLEX,4000,Postponed,WAS,3.6
RB,Bryce Love (15862729),Bryce Love,15862729,RB/FLEX,4000,Postponed,WAS,0
RB,Jaylen Samuels (15862731),Jaylen Samuels,15862731,RB/FLEX,4000,Postponed,PIT,0.55
RB,Trey Edmunds (15862733),Trey Edmunds,15862733,RB/FLEX,4000,Postponed,PIT,0
RB,Derek Watt (15862735),Derek Watt,15862735,RB/FLEX,4000,Postponed,PIT,0
