Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
WR,DK Metcalf (15033839),DK Metcalf,15033839,WR/FLEX,5800,SEA@ATL 09/13/2020 01:00PM ET,SEA,13.06
TE,Zach Ertz (15034313),Zach Ertz,15034313,TE/FLEX,5800,PHI@WAS 09/13/2020 01:00PM ET,PHI,14.12
QB,Gardner Minshew II (15033412),Gardner Minshew II,15033412,QB,5800,IND@JAX 09/13/2020 01:00PM ET,JAX,17.73
WR,T.Y. Hilton (15033841),T.Y. Hilton,15033841,WR/FLEX,5800,IND@JAX 09/13/2020 01:00PM ET,IND,12.51
QB,Joe Burrow (15033411),Joe Burrow,15033411,QB,5800,LAC@CIN 09/13/2020 04:05PM ET,CIN,0
QB,Jimmy Garoppolo (15033413),Jimmy Garoppolo,15033413,QB,5800,ARI@SF 09/13/2020 04:25PM ET,SF,15.60
RB,Raheem Mostert (15033513),Raheem Mostert,15033513,RB/FLEX,5800,ARI@SF 09/13/2020 04:25PM ET,SF,12.66
WR,Emmanuel Sanders (15033843),Emmanuel Sanders,15033843,WR/FLEX,5700,TB@NO 09/13/2020 04:25PM ET,NO,10.57
QB,Kirk Cousins (15033415),Kirk Cousins,15033415,QB,5700,GB@MIN 09/13/2020 01:00PM ET,MIN,16.99
RB,Jonathan Taylor (15033515),Jonathan Taylor,15033515,RB/FLEX,5700,IND@JAX 09/13/2020 01:00PM ET,IND,0
QB,Baker Mayfield (15033414),Baker Mayfield,15033414,QB,5700,CLE@BAL 09/13/2020 01:00PM ET,CLE,16.32
WR,A.J. Green (15033845),A.J. Green,15033845,WR/FLEX,5700,LAC@CIN 09/13/2020 04:05PM ET,CIN,0
WR,Terry McLaurin (15033847),Terry McLaurin,15033847,WR/FLEX,5600,PHI@WAS 09/13/2020 01:00PM ET,WAS,14.35
RB,Le'Veon Bell (15033517),Le'Veon Bell,15033517,RB/FLEX,5600,NYJ@BUF 09/13/2020 01:00PM ET,NYJ,14.4
WR,John Brown (15033849),John Brown,15033849,WR/FLEX,5600,NYJ@BUF 09/13/2020 01:00PM ET,BUF,14.97
QB,Tyrod Taylor (15033416),Tyrod Taylor,15033416,QB,5600,LAC@CIN 09/13/2020 04:05PM ET,LAC,0.75
WR,Marvin Jones Jr. (15033851),Marvin Jones Jr.,15033851,WR/FLEX,5500,CHI@DET 09/13/2020 01:00PM ET,DET,15.38
QB,Jameis Winston (15033418),Jameis Winston,15033418,QB,5500,TB@NO 09/13/2020 04:25PM ET,NO,23.34
TE,Jared Cook (15034315),Jared Cook,15034315,TE/FLEX,5500,TB@NO 09/13/2020 04:25PM ET,NO,11.86
RB,Mark Ingram II (15033519),Mark Ingram II,15033519,RB/FLEX,5500,CLE@BAL 09/13/2020 01:00PM ET,BAL,16.29
QB,Sam Darnold (15033417),Sam Darnold,15033417,QB,5500,NYJ@BUF 09/13/2020 01:00PM ET,NYJ,16.24
WR,Tyrell Williams (15033853),Tyrell Williams,15033853,WR/FLEX,5500,LV@CAR 09/13/2020 01:00PM ET,LV,10.44
QB,Justin Herbert (15033419),Justin Herbert,15033419,QB,5500,LAC@CIN 09/13/2020 04:05PM ET,LAC,0
QB,Mitchell Trubisky (15033420),Mitchell Trubisky,15033420,QB,5400,CHI@DET 09/13/2020 01:00PM ET,CHI,14.72
QB,Nick Foles (15033421),Nick Foles,15033421,QB,5400,CHI@DET 09/13/2020 01:00PM ET,CHI,10.44
WR,Alshon Jeffery (15033855),Alshon Jeffery,15033855,WR/FLEX,5400,PHI@WAS 09/13/2020 01:00PM ET,PHI,12.52
RB,Devin Singletary (15033521),Devin Singletary,15033521,RB/FLEX,5400,NYJ@BUF 09/13/2020 01:00PM ET,BUF,13.18
QB,Ryan Fitzpatrick (15033422),Ryan Fitzpatrick,15033422,QB,5300,MIA@NE 09/13/2020 01:00PM ET,MIA,17.90
RB,Marlon Mack (15033523),Marlon Mack,15033523,RB/FLEX,5300,IND@JAX 09/13/2020 01:00PM ET,IND,13.59
TE,Hunter Henry (15034317),Hunter Henry,15034317,TE/FLEX,5300,LAC@CIN 09/13/2020 04:05PM ET,LAC,12.85
WR,Deebo Samuel (15033857),Deebo Samuel,15033857,WR/FLEX,5300,ARI@SF 09/13/2020 04:25PM ET,SF,12.89
QB,Tua Tagovailoa (15033423),Tua Tagovailoa,15033423,QB,5200,MIA@NE 09/13/2020 01:00PM ET,MIA,0
QB,Jarrett Stidham (15033424),Jarrett Stidham,15033424,QB,5200,MIA@NE 09/13/2020 01:00PM ET,NE,-0.21
RB,Ronald Jones II (15033525),Ronald Jones II,15033525,RB/FLEX,5200,TB@NO 09/13/2020 04:25PM ET,TB,10.71
WR,Jamison Crowder (15033859),Jamison Crowder,15033859,WR/FLEX,5200,NYJ@BUF 09/13/2020 01:00PM ET,NYJ,12.36
RB,Jordan Howard (15033529),Jordan Howard,15033529,RB/FLEX,5100,MIA@NE 09/13/2020 01:00PM ET,MIA,11.14
QB,Jacoby Brissett (15033425),Jacoby Brissett,15033425,QB,5100,IND@JAX 09/13/2020 01:00PM ET,IND,15.84
RB,Kareem Hunt (15033527),Kareem Hunt,15033527,RB/FLEX,5100,CLE@BAL 09/13/2020 01:00PM ET,CLE,12.68
WR,Marquise Brown (15033861),Marquise Brown,15033861,WR/FLEX,5100,CLE@BAL 09/13/2020 01:00PM ET,BAL,11.47
TE,Austin Hooper (15034319),Austin Hooper,15034319,TE/FLEX,5100,CLE@BAL 09/13/2020 01:00PM ET,CLE,15.21
WR,Henry Ruggs III (15033863),Henry Ruggs III,15033863,WR/FLEX,5100,LV@CAR 09/13/2020 01:00PM ET,LV,0
RB,Matt Breida (15033531),Matt Breida,15033531,RB/FLEX,5000,MIA@NE 09/13/2020 01:00PM ET,MIA,6.95
QB,Chase Daniel (15033428),Chase Daniel,15033428,QB,5000,CHI@DET 09/13/2020 01:00PM ET,DET,9.33
WR,Anthony Miller (15033867),Anthony Miller,15033867,WR/FLEX,5000,CHI@DET 09/13/2020 01:00PM ET,CHI,8.41
QB,Matt Schaub (15033426),Matt Schaub,15033426,QB,5000,SEA@ATL 09/13/2020 01:00PM ET,ATL,6.32
QB,Jalen Hurts (15033429),Jalen Hurts,15033429,QB,5000,PHI@WAS 09/13/2020 01:00PM ET,PHI,0
QB,Dwayne Haskins Jr. (15033430),Dwayne Haskins Jr.,15033430,QB,5000,PHI@WAS 09/13/2020 01:00PM ET,WAS,9.52
RB,Derrius Guice (15033533),Derrius Guice,15033533,RB/FLEX,5000,PHI@WAS 09/13/2020 01:00PM ET,WAS,12.08
RB,J.K. Dobbins (15033535),J.K. Dobbins,15033535,RB/FLEX,5000,CLE@BAL 09/13/2020 01:00PM ET,BAL,0
QB,Ryan Finley (15033427),Ryan Finley,15033427,QB,5000,LAC@CIN 09/13/2020 04:05PM ET,CIN,9.89
WR,Christian Kirk (15033865),Christian Kirk,15033865,WR/FLEX,5000,ARI@SF 09/13/2020 04:25PM ET,ARI,13.4
WR,Kendrick Bourne (15033869),Kendrick Bourne,15033869,WR/FLEX,5000,ARI@SF 09/13/2020 04:25PM ET,SF,6.24
RB,Tarik Cohen (15033537),Tarik Cohen,15033537,RB/FLEX,4900,CHI@DET 09/13/2020 01:00PM ET,CHI,10.24
RB,D'Andre Swift (15033539),D'Andre Swift,15033539,RB/FLEX,4900,CHI@DET 09/13/2020 01:00PM ET,DET,0
TE,Rob Gronkowski (15034321),Rob Gronkowski,15034321,TE/FLEX,4900,TB@NO 09/13/2020 04:25PM ET,TB,0
QB,Alex Smith (15033432),Alex Smith,15033432,QB,4900,PHI@WAS 09/13/2020 01:00PM ET,WAS,0
WR,DeSean Jackson (15033873),DeSean Jackson,15033873,WR/FLEX,4900,PHI@WAS 09/13/2020 01:00PM ET,PHI,13.3
WR,Allen Lazard (15033875),Allen Lazard,15033875,WR/FLEX,4900,GB@MIN 09/13/2020 01:00PM ET,GB,6.27
WR,Breshad Perriman (15033871),Breshad Perriman,15033871,WR/FLEX,4900,NYJ@BUF 09/13/2020 01:00PM ET,NYJ,10.51
QB,Marcus Mariota (15033431),Marcus Mariota,15033431,QB,4900,LV@CAR 09/13/2020 01:00PM ET,LV,9.07
QB,David Blough (15033433),David Blough,15033433,QB,4800,CHI@DET 09/13/2020 01:00PM ET,DET,12.27
WR,Danny Amendola (15033881),Danny Amendola,15033881,WR/FLEX,4800,CHI@DET 09/13/2020 01:00PM ET,DET,9.97
RB,Boston Scott (15033541),Boston Scott,15033541,RB/FLEX,4800,PHI@WAS 09/13/2020 01:00PM ET,PHI,8.81
WR,Justin Jefferson (15033877),Justin Jefferson,15033877,WR/FLEX,4800,GB@MIN 09/13/2020 01:00PM ET,MIN,0
QB,Robert Griffin III (15033434),Robert Griffin III,15033434,QB,4800,CLE@BAL 09/13/2020 01:00PM ET,BAL,2.57
WR,Cole Beasley (15033879),Cole Beasley,15033879,WR/FLEX,4800,NYJ@BUF 09/13/2020 01:00PM ET,BUF,12.45
QB,Blaine Gabbert (15033436),Blaine Gabbert,15033436,QB,4700,TB@NO 09/13/2020 04:25PM ET,TB,0
WR,Steven Sims Jr. (15033883),Steven Sims Jr.,15033883,WR/FLEX,4700,PHI@WAS 09/13/2020 01:00PM ET,WAS,6.84
RB,Jalen Richard (15033543),Jalen Richard,15033543,RB/FLEX,4700,LV@CAR 09/13/2020 01:00PM ET,LV,5.18
WR,Robby Anderson (15033887),Robby Anderson,15033887,WR/FLEX,4700,LV@CAR 09/13/2020 01:00PM ET,CAR,10.71
WR,Mike Williams (15033885),Mike Williams,15033885,WR/FLEX,4700,LAC@CIN 09/13/2020 04:05PM ET,LAC,11.15
QB,Brett Hundley (15033435),Brett Hundley,15033435,QB,4700,ARI@SF 09/13/2020 04:25PM ET,ARI,2.02
RB,Sony Michel (15033545),Sony Michel,15033545,RB/FLEX,4600,MIA@NE 09/13/2020 01:00PM ET,NE,9.56
RB,Latavius Murray (15033547),Latavius Murray,15033547,RB/FLEX,4600,TB@NO 09/13/2020 04:25PM ET,NO,9.81
RB,Carlos Hyde (15033549),Carlos Hyde,15033549,RB/FLEX,4600,SEA@ATL 09/13/2020 01:00PM ET,SEA,10.32
QB,Kyle Allen (15033437),Kyle Allen,15033437,QB,4600,PHI@WAS 09/13/2020 01:00PM ET,WAS,15.88
WR,Dede Westbrook (15033891),Dede Westbrook,15033891,WR/FLEX,4600,IND@JAX 09/13/2020 01:00PM ET,JAX,10.65
QB,Will Grier (15033438),Will Grier,15033438,QB,4600,LV@CAR 09/13/2020 01:00PM ET,CAR,3.16
WR,Curtis Samuel (15033889),Curtis Samuel,15033889,WR/FLEX,4600,LV@CAR 09/13/2020 01:00PM ET,CAR,10.73
WR,Preston Williams (15033895),Preston Williams,15033895,WR/FLEX,4500,MIA@NE 09/13/2020 01:00PM ET,MIA,11.48
WR,Mohamed Sanu (15033897),Mohamed Sanu,15033897,WR/FLEX,4500,MIA@NE 09/13/2020 01:00PM ET,NE,7.89
TE,Mike Gesicki (15034323),Mike Gesicki,15034323,TE/FLEX,4500,MIA@NE 09/13/2020 01:00PM ET,MIA,8.56
RB,Ke'Shawn Vaughn (15033551),Ke'Shawn Vaughn,15033551,RB/FLEX,4500,TB@NO 09/13/2020 04:25PM ET,TB,0
RB,Adrian Peterson (15033553),Adrian Peterson,15033553,RB/FLEX,4500,PHI@WAS 09/13/2020 01:00PM ET,WAS,10.33
QB,Tim Boyle (15033440),Tim Boyle,15033440,QB,4500,GB@MIN 09/13/2020 01:00PM ET,GB,-0.03
QB,Case Keenum (15033439),Case Keenum,15033439,QB,4500,CLE@BAL 09/13/2020 01:00PM ET,CLE,11.75
WR,Hunter Renfrow (15033893),Hunter Renfrow,15033893,WR/FLEX,4500,LV@CAR 09/13/2020 01:00PM ET,LV,10.73
WR,Larry Fitzgerald (15033899),Larry Fitzgerald,15033899,WR/FLEX,4500,ARI@SF 09/13/2020 04:25PM ET,ARI,11.52
WR,Brandon Aiyuk (15033901),Brandon Aiyuk,15033901,WR/FLEX,4500,ARI@SF 09/13/2020 04:25PM ET,SF,0
WR,N'Keal Harry (15033907),N'Keal Harry,15033907,WR/FLEX,4400,MIA@NE 09/13/2020 01:00PM ET,NE,5.52
RB,Kerryon Johnson (15033559),Kerryon Johnson,15033559,RB/FLEX,4400,CHI@DET 09/13/2020 01:00PM ET,DET,11.12
QB,Taysom Hill (15033441),Taysom Hill,15033441,QB,4400,TB@NO 09/13/2020 04:25PM ET,NO,7.04
RB,AJ Dillon (15033561),AJ Dillon,15033561,RB/FLEX,4400,GB@MIN 09/13/2020 01:00PM ET,GB,0
QB,Mike Glennon (15033443),Mike Glennon,15033443,QB,4400,IND@JAX 09/13/2020 01:00PM ET,JAX,2.62
WR,Michael Pittman Jr. (15033903),Michael Pittman Jr.,15033903,WR/FLEX,4400,IND@JAX 09/13/2020 01:00PM ET,IND,0
WR,Laviska Shenault Jr. (15033909),Laviska Shenault Jr.,15033909,WR/FLEX,4400,IND@JAX 09/13/2020 01:00PM ET,JAX,0
WR,Devin Duvernay (15033911),Devin Duvernay,15033911,WR/FLEX,4400,CLE@BAL 09/13/2020 01:00PM ET,BAL,0
QB,Joe Flacco (15033442),Joe Flacco,15033442,QB,4400,NYJ@BUF 09/13/2020 01:00PM ET,NYJ,11.98
RB,Zack Moss (15033555),Zack Moss,15033555,RB/FLEX,4400,NYJ@BUF 09/13/2020 01:00PM ET,BUF,0
RB,Reggie Bonnafon (15033567),Reggie Bonnafon,15033567,RB/FLEX,4400,LV@CAR 09/13/2020 01:00PM ET,CAR,1.83
RB,Giovani Bernard (15033557),Giovani Bernard,15033557,RB/FLEX,4400,LAC@CIN 09/13/2020 04:05PM ET,CIN,4.34
RB,Justin Jackson (15033565),Justin Jackson,15033565,RB/FLEX,4400,LAC@CIN 09/13/2020 04:05PM ET,LAC,4.46
WR,Tee Higgins (15033905),Tee Higgins,15033905,WR/FLEX,4400,LAC@CIN 09/13/2020 04:05PM ET,CIN,0
RB,Chase Edmonds (15033563),Chase Edmonds,15033563,RB/FLEX,4400,ARI@SF 09/13/2020 04:25PM ET,ARI,6.6
RB,Damien Harris (15033569),Damien Harris,15033569,RB/FLEX,4300,MIA@NE 09/13/2020 01:00PM ET,NE,0.6
RB,Ito Smith (15033571),Ito Smith,15033571,RB/FLEX,4300,SEA@ATL 09/13/2020 01:00PM ET,ATL,5.19
WR,Russell Gage (15033915),Russell Gage,15033915,WR/FLEX,4300,SEA@ATL 09/13/2020 01:00PM ET,ATL,6.24
TE,Hayden Hurst (15034325),Hayden Hurst,15034325,TE/FLEX,4300,SEA@ATL 09/13/2020 01:00PM ET,ATL,5.42
WR,Jalen Reagor (15033913),Jalen Reagor,15033913,WR/FLEX,4300,PHI@WAS 09/13/2020 01:00PM ET,PHI,0
QB,Jordan Love (15033445),Jordan Love,15033445,QB,4300,GB@MIN 09/13/2020 01:00PM ET,GB,0
WR,Rashard Higgins (15033917),Rashard Higgins,15033917,WR/FLEX,4300,CLE@BAL 09/13/2020 01:00PM ET,CLE,1.55
QB,Matt Barkley (15033444),Matt Barkley,15033444,QB,4300,NYJ@BUF 09/13/2020 01:00PM ET,BUF,4.98
WR,Denzel Mims (15033919),Denzel Mims,15033919,WR/FLEX,4300,NYJ@BUF 09/13/2020 01:00PM ET,NYJ,0
RB,Joshua Kelley (15033573),Joshua Kelley,15033573,RB/FLEX,4300,LAC@CIN 09/13/2020 04:05PM ET,LAC,0
TE,T.J. Hockenson (15034327),T.J. Hockenson,15034327,TE/FLEX,4200,CHI@DET 09/13/2020 01:00PM ET,DET,6.98
QB,Tommy Stevens (15033447),Tommy Stevens,15033447,QB,4200,TB@NO 09/13/2020 04:25PM ET,NO,0
QB,Kurt Benkert (15033446),Kurt Benkert,15033446,QB,4200,SEA@ATL 09/13/2020 01:00PM ET,ATL,0
WR,Phillip Dorsett II (15033929),Phillip Dorsett II,15033929,WR/FLEX,4200,SEA@ATL 09/13/2020 01:00PM ET,SEA,6.83
WR,Greg Ward (15033927),Greg Ward,15033927,WR/FLEX,4200,PHI@WAS 09/13/2020 01:00PM ET,PHI,8.2
RB,Alexander Mattison (15033575),Alexander Mattison,15033575,RB/FLEX,4200,GB@MIN 09/13/2020 01:00PM ET,MIN,4.91
WR,Zach Pascal (15033923),Zach Pascal,15033923,WR/FLEX,4200,IND@JAX 09/13/2020 01:00PM ET,IND,8.83
RB,Lynn Bowden Jr. (15033577),Lynn Bowden Jr.,15033577,RB/FLEX,4200,LV@CAR 09/13/2020 01:00PM ET,LV,0
WR,Bryan Edwards (15033925),Bryan Edwards,15033925,WR/FLEX,4200,LV@CAR 09/13/2020 01:00PM ET,LV,0
WR,John Ross III (15033921),John Ross III,15033921,WR/FLEX,4200,LAC@CIN 09/13/2020 04:05PM ET,CIN,12.75
RB,Tevin Coleman (15033579),Tevin Coleman,15033579,RB/FLEX,4200,ARI@SF 09/13/2020 04:25PM ET,SF,10.01
RB,LeSean McCoy (15033583),LeSean McCoy,15033583,RB/FLEX,4100,TB@NO 09/13/2020 04:25PM ET,TB,8.61
QB,Danny Etling (15033448),Danny Etling,15033448,QB,4100,SEA@ATL 09/13/2020 01:00PM ET,ATL,0
TE,Dallas Goedert (15034329),Dallas Goedert,15034329,TE/FLEX,4100,PHI@WAS 09/13/2020 01:00PM ET,PHI,10.06
RB,Jamaal Williams (15033581),Jamaal Williams,15033581,RB/FLEX,4100,GB@MIN 09/13/2020 01:00PM ET,GB,9.64
WR,Marquez Valdes-Scantling (15033933),Marquez Valdes-Scantling,15033933,WR/FLEX,4100,GB@MIN 09/13/2020 01:00PM ET,GB,4.94
WR,Olabisi Johnson (15033935),Olabisi Johnson,15033935,WR/FLEX,4100,GB@MIN 09/13/2020 01:00PM ET,MIN,4.59
WR,Miles Boykin (15033931),Miles Boykin,15033931,WR/FLEX,4100,CLE@BAL 09/13/2020 01:00PM ET,BAL,3.32
QB,Jake Fromm (15033449),Jake Fromm,15033449,QB,4100,NYJ@BUF 09/13/2020 01:00PM ET,BUF,0
WR,Jalen Hurd (15033937),Jalen Hurd,15033937,WR/FLEX,4100,ARI@SF 09/13/2020 04:25PM ET,SF,0
QB,Josh Rosen (15033458),Josh Rosen,15033458,QB,4000,MIA@NE 09/13/2020 01:00PM ET,MIA,3.83
QB,Brian Hoyer (15033462),Brian Hoyer,15033462,QB,4000,MIA@NE 09/13/2020 01:00PM ET,NE,6.52
QB,Brian Lewerke (15033463),Brian Lewerke,15033463,QB,4000,MIA@NE 09/13/2020 01:00PM ET,NE,0
RB,Rex Burkhead (15033599),Rex Burkhead,15033599,RB/FLEX,4000,MIA@NE 09/13/2020 01:00PM ET,NE,7.76
RB,Kalen Ballage (15033635),Kalen Ballage,15033635,RB/FLEX,4000,MIA@NE 09/13/2020 01:00PM ET,MIA,4.32
RB,Patrick Laird (15033637),Patrick Laird,15033637,RB/FLEX,4000,MIA@NE 09/13/2020 01:00PM ET,MIA,4.55
RB,Chandler Cox (15033709),Chandler Cox,15033709,RB/FLEX,4000,MIA@NE 09/13/2020 01:00PM ET,MIA,0
RB,Myles Gaskin (15033711),Myles Gaskin,15033711,RB/FLEX,4000,MIA@NE 09/13/2020 01:00PM ET,MIA,4.49
RB,Malcolm Perry (15033713),Malcolm Perry,15033713,RB/FLEX,4000,MIA@NE 09/13/2020 01:00PM ET,MIA,0
RB,J.J. Taylor (15033721),J.J. Taylor,15033721,RB/FLEX,4000,MIA@NE 09/13/2020 01:00PM ET,NE,0
RB,Jakob Johnson (15033723),Jakob Johnson,15033723,RB/FLEX,4000,MIA@NE 09/13/2020 01:00PM ET,NE,0.38
QB,Tyler Bray (15033451),Tyler Bray,15033451,QB,4000,CHI@DET 09/13/2020 01:00PM ET,CHI,0
RB,Bo Scarbrough (15033633),Bo Scarbrough,15033633,RB/FLEX,4000,CHI@DET 09/13/2020 01:00PM ET,DET,7.37
RB,Ryan Nall (15033641),Ryan Nall,15033641,RB/FLEX,4000,CHI@DET 09/13/2020 01:00PM ET,CHI,0.1
RB,Artavis Pierce (15033663),Artavis Pierce,15033663,RB/FLEX,4000,CHI@DET 09/13/2020 01:00PM ET,CHI,0
RB,Jason Huntley (15033677),Jason Huntley,15033677,RB/FLEX,4000,CHI@DET 09/13/2020 01:00PM ET,DET,0
RB,Ty Johnson (15033679),Ty Johnson,15033679,RB/FLEX,4000,CHI@DET 09/13/2020 01:00PM ET,DET,3.82
RB,Wes Hills (15033681),Wes Hills,15033681,RB/FLEX,4000,CHI@DET 09/13/2020 01:00PM ET,DET,16.2
RB,Nick Bawden (15033683),Nick Bawden,15033683,RB/FLEX,4000,CHI@DET 09/13/2020 01:00PM ET,DET,0.57
