Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
WR,Keenan Allen (15512761),Keenan Allen,15512761,WR/FLEX,6500,LAC@TB 10/04/2020 01:00PM ET,LAC,19.5
WR,Chris Godwin (15512763),Chris Godwin,15512763,WR/FLEX,6500,LAC@TB 10/04/2020 01:00PM ET,TB,15.65
RB,James Robinson (15512511),James Robinson,15512511,RB/FLEX,6500,JAX@CIN 10/04/2020 01:00PM ET,JAX,21.63
WR,Mike Evans (15512765),Mike Evans,15512765,WR/FLEX,6400,LAC@TB 10/04/2020 01:00PM ET,TB,15.93
QB,Cam Newton (15512434),Cam Newton,15512434,QB,6400,NE@KC 10/04/2020 04:25PM ET,NE,25.49
RB,Clyde Edwards-Helaire (15512513),Clyde Edwards-Helaire,15512513,RB/FLEX,6400,NE@KC 10/04/2020 04:25PM ET,KC,18.07
WR,Marquise Brown (15512769),Marquise Brown,15512769,WR/FLEX,6300,BAL@WAS 10/04/2020 01:00PM ET,BAL,10.2
RB,Chris Carson (15512515),Chris Carson,15512515,RB/FLEX,6300,SEA@MIA 10/04/2020 01:00PM ET,SEA,18.33
QB,Joe Burrow (15512435),Joe Burrow,15512435,QB,6300,JAX@CIN 10/04/2020 01:00PM ET,CIN,23.08
WR,Robert Woods (15512767),Robert Woods,15512767,WR/FLEX,6300,NYG@LAR 10/04/2020 04:05PM ET,LAR,17.87
RB,Kareem Hunt (15512517),Kareem Hunt,15512517,RB/FLEX,6200,CLE@DAL 10/04/2020 01:00PM ET,CLE,16.87
WR,Michael Gallup (15512771),Michael Gallup,15512771,WR/FLEX,6200,CLE@DAL 10/04/2020 01:00PM ET,DAL,14.87
QB,Tom Brady (15512436),Tom Brady,15512436,QB,6100,LAC@TB 10/04/2020 01:00PM ET,TB,19.01
WR,Tyler Boyd (15512773),Tyler Boyd,15512773,WR/FLEX,6100,JAX@CIN 10/04/2020 01:00PM ET,CIN,17.67
WR,Kenny Golladay (15512777),Kenny Golladay,15512777,WR/FLEX,6000,NO@DET 10/04/2020 01:00PM ET,DET,17.7
RB,Kenyan Drake (15512519),Kenyan Drake,15512519,RB/FLEX,6000,ARI@CAR 10/04/2020 01:00PM ET,ARI,11.63
TE,Mark Andrews (15513095),Mark Andrews,15513095,TE/FLEX,6000,BAL@WAS 10/04/2020 01:00PM ET,BAL,10.63
QB,Ryan Tannehill (15512437),Ryan Tannehill,15512437,QB,6000,PIT@TEN 10/04/2020 01:00PM ET,TEN,20.95
WR,DJ Chark Jr. (15512775),DJ Chark Jr.,15512775,WR/FLEX,6000,JAX@CIN 10/04/2020 01:00PM ET,JAX,11.95
QB,Matthew Stafford (15512439),Matthew Stafford,15512439,QB,5900,NO@DET 10/04/2020 01:00PM ET,DET,17.61
QB,Gardner Minshew II (15512438),Gardner Minshew II,15512438,QB,5900,JAX@CIN 10/04/2020 01:00PM ET,JAX,20.16
WR,Will Fuller V (15512779),Will Fuller V,15512779,WR/FLEX,5900,MIN@HOU 10/04/2020 01:00PM ET,HOU,12.53
RB,Devin Singletary (15512521),Devin Singletary,15512521,RB/FLEX,5900,BUF@LV 10/04/2020 04:25PM ET,BUF,12
QB,Drew Brees (15512440),Drew Brees,15512440,QB,5800,NO@DET 10/04/2020 01:00PM ET,NO,18.8
WR,Terry McLaurin (15512781),Terry McLaurin,15512781,WR/FLEX,5800,BAL@WAS 10/04/2020 01:00PM ET,WAS,17.4
QB,Justin Herbert (15512441),Justin Herbert,15512441,QB,5800,LAC@TB 10/04/2020 01:00PM ET,LAC,22.97
RB,Joe Mixon (15512525),Joe Mixon,15512525,RB/FLEX,5800,JAX@CIN 10/04/2020 01:00PM ET,CIN,9.4
QB,Baker Mayfield (15512442),Baker Mayfield,15512442,QB,5800,CLE@DAL 10/04/2020 01:00PM ET,CLE,13.82
WR,Odell Beckham Jr. (15512783),Odell Beckham Jr.,15512783,WR/FLEX,5800,CLE@DAL 10/04/2020 01:00PM ET,CLE,10.83
RB,Darrell Henderson Jr. (15512523),Darrell Henderson Jr.,15512523,RB/FLEX,5800,NYG@LAR 10/04/2020 04:05PM ET,LAR,14.23
QB,Nick Foles (15512444),Nick Foles,15512444,QB,5700,IND@CHI 10/04/2020 01:00PM ET,CHI,18.22
RB,Mike Davis (15512527),Mike Davis,15512527,RB/FLEX,5700,ARI@CAR 10/04/2020 01:00PM ET,CAR,12.87
RB,Mark Ingram II (15512529),Mark Ingram II,15512529,RB/FLEX,5700,BAL@WAS 10/04/2020 01:00PM ET,BAL,7.2
QB,Tyrod Taylor (15512443),Tyrod Taylor,15512443,QB,5700,LAC@TB 10/04/2020 01:00PM ET,LAC,9.02
WR,DeVante Parker (15512785),DeVante Parker,15512785,WR/FLEX,5700,SEA@MIA 10/04/2020 01:00PM ET,MIA,12.3
TE,Tyler Higbee (15513097),Tyler Higbee,15513097,TE/FLEX,5700,NYG@LAR 10/04/2020 04:05PM ET,LAR,14.47
WR,Julian Edelman (15512787),Julian Edelman,15512787,WR/FLEX,5700,NE@KC 10/04/2020 04:25PM ET,NE,15.37
QB,Teddy Bridgewater (15512446),Teddy Bridgewater,15512446,QB,5600,ARI@CAR 10/04/2020 01:00PM ET,CAR,16.21
WR,DJ Moore (15512789),DJ Moore,15512789,WR/FLEX,5600,ARI@CAR 10/04/2020 01:00PM ET,CAR,13.63
WR,Diontae Johnson (15512791),Diontae Johnson,15512791,WR/FLEX,5600,PIT@TEN 10/04/2020 01:00PM ET,PIT,11.6
RB,Leonard Fournette (15512533),Leonard Fournette,15512533,RB/FLEX,5600,LAC@TB 10/04/2020 01:00PM ET,TB,12.57
QB,Kirk Cousins (15512445),Kirk Cousins,15512445,QB,5600,MIN@HOU 10/04/2020 01:00PM ET,MIN,15.24
RB,David Johnson (15512531),David Johnson,15512531,RB/FLEX,5600,MIN@HOU 10/04/2020 01:00PM ET,HOU,13.17
QB,Philip Rivers (15512447),Philip Rivers,15512447,QB,5500,IND@CHI 10/04/2020 01:00PM ET,IND,14.79
RB,David Montgomery (15512535),David Montgomery,15512535,RB/FLEX,5500,IND@CHI 10/04/2020 01:00PM ET,CHI,12.5
WR,A.J. Brown (15512795),A.J. Brown,15512795,WR/FLEX,5500,PIT@TEN 10/04/2020 01:00PM ET,TEN,8.9
WR,A.J. Green (15512793),A.J. Green,15512793,WR/FLEX,5500,JAX@CIN 10/04/2020 01:00PM ET,CIN,8.2
TE,Jared Cook (15513099),Jared Cook,15513099,TE/FLEX,5400,NO@DET 10/04/2020 01:00PM ET,NO,8.8
WR,Robby Anderson (15512797),Robby Anderson,15512797,WR/FLEX,5400,ARI@CAR 10/04/2020 01:00PM ET,CAR,20.27
QB,Ryan Fitzpatrick (15512448),Ryan Fitzpatrick,15512448,QB,5400,SEA@MIA 10/04/2020 01:00PM ET,MIA,20.32
QB,Tua Tagovailoa (15512449),Tua Tagovailoa,15512449,QB,5400,SEA@MIA 10/04/2020 01:00PM ET,MIA,0
WR,CeeDee Lamb (15512799),CeeDee Lamb,15512799,WR/FLEX,5400,CLE@DAL 10/04/2020 01:00PM ET,DAL,14.33
QB,Mitchell Trubisky (15512451),Mitchell Trubisky,15512451,QB,5300,IND@CHI 10/04/2020 01:00PM ET,CHI,17.37
WR,T.Y. Hilton (15512801),T.Y. Hilton,15512801,WR/FLEX,5300,IND@CHI 10/04/2020 01:00PM ET,IND,7.77
RB,Carlos Hyde (15512537),Carlos Hyde,15512537,RB/FLEX,5300,SEA@MIA 10/04/2020 01:00PM ET,SEA,5.77
QB,Derek Carr (15512450),Derek Carr,15512450,QB,5300,BUF@LV 10/04/2020 04:25PM ET,LV,17.89
WR,Justin Jefferson (15512803),Justin Jefferson,15512803,WR/FLEX,5200,MIN@HOU 10/04/2020 01:00PM ET,MIN,15.17
TE,Darren Waller (15513101),Darren Waller,15513101,TE/FLEX,5200,BUF@LV 10/04/2020 04:25PM ET,LV,14.97
RB,James White (15512539),James White,15512539,RB/FLEX,5200,NE@KC 10/04/2020 04:25PM ET,NE,8.2
RB,Joshua Kelley (15512541),Joshua Kelley,15512541,RB/FLEX,5100,LAC@TB 10/04/2020 01:00PM ET,LAC,10.5
TE,Mike Gesicki (15513103),Mike Gesicki,15513103,TE/FLEX,5100,SEA@MIA 10/04/2020 01:00PM ET,MIA,14.83
WR,Jarvis Landry (15512809),Jarvis Landry,15512809,WR/FLEX,5100,CLE@DAL 10/04/2020 01:00PM ET,CLE,8.77
QB,Daniel Jones (15512452),Daniel Jones,15512452,QB,5100,NYG@LAR 10/04/2020 04:05PM ET,NYG,13.05
WR,Sterling Shepard (15512807),Sterling Shepard,15512807,WR/FLEX,5100,NYG@LAR 10/04/2020 04:05PM ET,NYG,8.1
WR,John Brown (15512805),John Brown,15512805,WR/FLEX,5100,BUF@LV 10/04/2020 04:25PM ET,BUF,12.4
WR,Tre'Quan Smith (15512815),Tre'Quan Smith,15512815,WR/FLEX,5000,NO@DET 10/04/2020 01:00PM ET,NO,7.73
QB,Dwayne Haskins Jr. (15512453),Dwayne Haskins Jr.,15512453,QB,5000,BAL@WAS 10/04/2020 01:00PM ET,WAS,12.9
WR,Corey Davis (15512811),Corey Davis,15512811,WR/FLEX,5000,PIT@TEN 10/04/2020 01:00PM ET,TEN,14.87
RB,Myles Gaskin (15512543),Myles Gaskin,15512543,RB/FLEX,5000,SEA@MIA 10/04/2020 01:00PM ET,MIA,13.1
WR,Darius Slayton (15512813),Darius Slayton,15512813,WR/FLEX,5000,NYG@LAR 10/04/2020 04:05PM ET,NYG,14.93
RB,Latavius Murray (15512545),Latavius Murray,15512545,RB/FLEX,4900,NO@DET 10/04/2020 01:00PM ET,NO,5.87
WR,Marvin Jones Jr. (15512817),Marvin Jones Jr.,15512817,WR/FLEX,4900,NO@DET 10/04/2020 01:00PM ET,DET,9.97
QB,Jacoby Brissett (15512455),Jacoby Brissett,15512455,QB,4900,IND@CHI 10/04/2020 01:00PM ET,IND,0.34
WR,Anthony Miller (15512819),Anthony Miller,15512819,WR/FLEX,4900,IND@CHI 10/04/2020 01:00PM ET,CHI,10.2
QB,Brett Hundley (15512454),Brett Hundley,15512454,QB,4900,ARI@CAR 10/04/2020 01:00PM ET,ARI,0
TE,Jonnu Smith (15513105),Jonnu Smith,15513105,TE/FLEX,4900,PIT@TEN 10/04/2020 01:00PM ET,TEN,16.37
WR,Emmanuel Sanders (15512821),Emmanuel Sanders,15512821,WR/FLEX,4800,NO@DET 10/04/2020 01:00PM ET,NO,9.63
TE,T.J. Hockenson (15513107),T.J. Hockenson,15513107,TE/FLEX,4800,NO@DET 10/04/2020 01:00PM ET,DET,12.03
QB,Will Grier (15512459),Will Grier,15512459,QB,4800,ARI@CAR 10/04/2020 01:00PM ET,CAR,0
WR,Curtis Samuel (15512829),Curtis Samuel,15512829,WR/FLEX,4800,ARI@CAR 10/04/2020 01:00PM ET,CAR,8.13
RB,J.K. Dobbins (15512547),J.K. Dobbins,15512547,RB/FLEX,4800,BAL@WAS 10/04/2020 01:00PM ET,BAL,9.9
QB,Mason Rudolph (15512458),Mason Rudolph,15512458,QB,4800,PIT@TEN 10/04/2020 01:00PM ET,PIT,0
WR,James Washington (15512827),James Washington,15512827,WR/FLEX,4800,PIT@TEN 10/04/2020 01:00PM ET,PIT,8.4
QB,AJ McCarron (15512457),AJ McCarron,15512457,QB,4800,MIN@HOU 10/04/2020 01:00PM ET,HOU,0
WR,Randall Cobb (15512823),Randall Cobb,15512823,WR/FLEX,4800,MIN@HOU 10/04/2020 01:00PM ET,HOU,11.57
RB,Devonta Freeman (15512551),Devonta Freeman,15512551,RB/FLEX,4800,NYG@LAR 10/04/2020 04:05PM ET,NYG,1
WR,Henry Ruggs III (15512825),Henry Ruggs III,15512825,WR/FLEX,4800,BUF@LV 10/04/2020 04:25PM ET,LV,5.5
QB,Jarrett Stidham (15512456),Jarrett Stidham,15512456,QB,4800,NE@KC 10/04/2020 04:25PM ET,NE,0
RB,Rex Burkhead (15512549),Rex Burkhead,15512549,RB/FLEX,4800,NE@KC 10/04/2020 04:25PM ET,NE,15.63
QB,Jameis Winston (15512460),Jameis Winston,15512460,QB,4700,NO@DET 10/04/2020 01:00PM ET,NO,0
QB,Chase Daniel (15512462),Chase Daniel,15512462,QB,4700,NO@DET 10/04/2020 01:00PM ET,DET,0
RB,Adrian Peterson (15512559),Adrian Peterson,15512559,RB/FLEX,4700,NO@DET 10/04/2020 01:00PM ET,DET,9.33
RB,Nyheim Hines (15512557),Nyheim Hines,15512557,RB/FLEX,4700,IND@CHI 10/04/2020 01:00PM ET,IND,12.93
RB,Ronald Jones II (15512555),Ronald Jones II,15512555,RB/FLEX,4700,LAC@TB 10/04/2020 01:00PM ET,TB,10.07
RB,Malcolm Brown (15512553),Malcolm Brown,15512553,RB/FLEX,4700,NYG@LAR 10/04/2020 04:05PM ET,LAR,10.87
QB,Marcus Mariota (15512461),Marcus Mariota,15512461,QB,4700,BUF@LV 10/04/2020 04:25PM ET,LV,0
WR,Cole Beasley (15512831),Cole Beasley,15512831,WR/FLEX,4700,BUF@LV 10/04/2020 04:25PM ET,BUF,13.6
TE,Hunter Henry (15513109),Hunter Henry,15513109,TE/FLEX,4600,LAC@TB 10/04/2020 01:00PM ET,LAC,12.2
QB,Case Keenum (15512464),Case Keenum,15512464,QB,4600,CLE@DAL 10/04/2020 01:00PM ET,CLE,0
WR,Golden Tate (15512835),Golden Tate,15512835,WR/FLEX,4600,NYG@LAR 10/04/2020 04:05PM ET,NYG,9.15
QB,Matt Barkley (15512463),Matt Barkley,15512463,QB,4600,BUF@LV 10/04/2020 04:25PM ET,BUF,0
WR,Hunter Renfrow (15512833),Hunter Renfrow,15512833,WR/FLEX,4600,BUF@LV 10/04/2020 04:25PM ET,LV,10.4
RB,Sony Michel (15512561),Sony Michel,15512561,RB/FLEX,4600,NE@KC 10/04/2020 04:25PM ET,NE,10.2
QB,P.J. Walker (15512466),P.J. Walker,15512466,QB,4500,ARI@CAR 10/04/2020 01:00PM ET,CAR,0
WR,Andy Isabella (15512843),Andy Isabella,15512843,WR/FLEX,4500,ARI@CAR 10/04/2020 01:00PM ET,ARI,9.6
RB,Antonio Gibson (15512563),Antonio Gibson,15512563,RB/FLEX,4500,BAL@WAS 10/04/2020 01:00PM ET,WAS,10.87
QB,Blaine Gabbert (15512465),Blaine Gabbert,15512465,QB,4500,LAC@TB 10/04/2020 01:00PM ET,TB,0
WR,Preston Williams (15512839),Preston Williams,15512839,WR/FLEX,4500,SEA@MIA 10/04/2020 01:00PM ET,MIA,6.8
WR,Tee Higgins (15512841),Tee Higgins,15512841,WR/FLEX,4500,JAX@CIN 10/04/2020 01:00PM ET,CIN,9.17
WR,Keelan Cole (15512845),Keelan Cole,15512845,WR/FLEX,4500,JAX@CIN 10/04/2020 01:00PM ET,JAX,13.93
WR,Brandin Cooks (15512837),Brandin Cooks,15512837,WR/FLEX,4500,MIN@HOU 10/04/2020 01:00PM ET,HOU,7.93
RB,Wayne Gallman Jr. (15512565),Wayne Gallman Jr.,15512565,RB/FLEX,4500,NYG@LAR 10/04/2020 04:05PM ET,NYG,2.9
WR,Zach Pascal (15512855),Zach Pascal,15512855,WR/FLEX,4400,IND@CHI 10/04/2020 01:00PM ET,IND,6.7
WR,Larry Fitzgerald (15512847),Larry Fitzgerald,15512847,WR/FLEX,4400,ARI@CAR 10/04/2020 01:00PM ET,ARI,6.8
WR,Christian Kirk (15512853),Christian Kirk,15512853,WR/FLEX,4400,ARI@CAR 10/04/2020 01:00PM ET,ARI,4.5
QB,Alex Smith (15512471),Alex Smith,15512471,QB,4400,BAL@WAS 10/04/2020 01:00PM ET,WAS,0
QB,Geno Smith (15512470),Geno Smith,15512470,QB,4400,SEA@MIA 10/04/2020 01:00PM ET,SEA,0
QB,Ryan Finley (15512469),Ryan Finley,15512469,QB,4400,JAX@CIN 10/04/2020 01:00PM ET,CIN,0
RB,Giovani Bernard (15512569),Giovani Bernard,15512569,RB/FLEX,4400,JAX@CIN 10/04/2020 01:00PM ET,CIN,7.6
WR,Laviska Shenault Jr. (15512851),Laviska Shenault Jr.,15512851,WR/FLEX,4400,JAX@CIN 10/04/2020 01:00PM ET,JAX,10.77
QB,John Wolford (15512468),John Wolford,15512468,QB,4400,NYG@LAR 10/04/2020 04:05PM ET,LAR,0
RB,Dion Lewis (15512567),Dion Lewis,15512567,RB/FLEX,4400,NYG@LAR 10/04/2020 04:05PM ET,NYG,5.9
TE,Evan Engram (15513111),Evan Engram,15513111,TE/FLEX,4400,NYG@LAR 10/04/2020 04:05PM ET,NYG,6.87
QB,Jake Fromm (15512467),Jake Fromm,15512467,QB,4400,BUF@LV 10/04/2020 04:25PM ET,BUF,0
WR,Sammy Watkins (15512849),Sammy Watkins,15512849,WR/FLEX,4400,NE@KC 10/04/2020 04:25PM ET,KC,12.27
RB,D'Andre Swift (15512571),D'Andre Swift,15512571,RB/FLEX,4300,NO@DET 10/04/2020 01:00PM ET,DET,8.8
QB,Robert Griffin III (15512474),Robert Griffin III,15512474,QB,4300,BAL@WAS 10/04/2020 01:00PM ET,BAL,0.26
QB,Mike Glennon (15512473),Mike Glennon,15512473,QB,4300,JAX@CIN 10/04/2020 01:00PM ET,JAX,0
TE,Dalton Schultz (15513113),Dalton Schultz,15513113,TE/FLEX,4300,CLE@DAL 10/04/2020 01:00PM ET,DAL,11.23
QB,Sean Mannion (15512472),Sean Mannion,15512472,QB,4300,MIN@HOU 10/04/2020 01:00PM ET,MIN,0
RB,Zack Moss (15512573),Zack Moss,15512573,RB/FLEX,4300,BUF@LV 10/04/2020 04:25PM ET,BUF,7.7
RB,Jalen Richard (15512575),Jalen Richard,15512575,RB/FLEX,4300,BUF@LV 10/04/2020 04:25PM ET,LV,5.43
WR,Mecole Hardman (15512857),Mecole Hardman,15512857,WR/FLEX,4300,NE@KC 10/04/2020 04:25PM ET,KC,9
RB,Ryan Nall (15512581),Ryan Nall,15512581,RB/FLEX,4200,IND@CHI 10/04/2020 01:00PM ET,CHI,0.4
RB,Chase Edmonds (15512577),Chase Edmonds,15512577,RB/FLEX,4200,ARI@CAR 10/04/2020 01:00PM ET,ARI,7.73
RB,Benny Snell Jr. (15512579),Benny Snell Jr.,15512579,RB/FLEX,4200,PIT@TEN 10/04/2020 01:00PM ET,PIT,5.17
TE,Eric Ebron (15513115),Eric Ebron,15513115,TE/FLEX,4200,PIT@TEN 10/04/2020 01:00PM ET,PIT,8.77
WR,Mike Williams (15512859),Mike Williams,15512859,WR/FLEX,4200,LAC@TB 10/04/2020 01:00PM ET,LAC,5.67
QB,Andy Dalton (15512475),Andy Dalton,15512475,QB,4200,CLE@DAL 10/04/2020 01:00PM ET,DAL,0
QB,Taysom Hill (15512476),Taysom Hill,15512476,QB,4100,NO@DET 10/04/2020 01:00PM ET,NO,2.24
WR,Michael Pittman Jr. (15512865),Michael Pittman Jr.,15512865,WR/FLEX,4100,IND@CHI 10/04/2020 01:00PM ET,IND,5.43
QB,Chris Streveler (15512483),Chris Streveler,15512483,QB,4100,ARI@CAR 10/04/2020 01:00PM ET,ARI,0.1
QB,Kyle Allen (15512482),Kyle Allen,15512482,QB,4100,BAL@WAS 10/04/2020 01:00PM ET,WAS,0
QB,Logan Woodside (15512481),Logan Woodside,15512481,QB,4100,PIT@TEN 10/04/2020 01:00PM ET,TEN,0
WR,Scotty Miller (15512863),Scotty Miller,15512863,WR/FLEX,4100,LAC@TB 10/04/2020 01:00PM ET,TB,9.13
RB,Jordan Howard (15512583),Jordan Howard,15512583,RB/FLEX,4100,SEA@MIA 10/04/2020 01:00PM ET,MIA,6.4
TE,Greg Olsen (15513117),Greg Olsen,15513117,TE/FLEX,4100,SEA@MIA 10/04/2020 01:00PM ET,SEA,7.83
RB,Chris Thompson (15512587),Chris Thompson,15512587,RB/FLEX,4100,JAX@CIN 10/04/2020 01:00PM ET,JAX,7.7
RB,Tony Pollard (15512589),Tony Pollard,15512589,RB/FLEX,4100,CLE@DAL 10/04/2020 01:00PM ET,DAL,2.53
QB,Colt McCoy (15512480),Colt McCoy,15512480,QB,4100,NYG@LAR 10/04/2020 04:05PM ET,NYG,0
RB,Cam Akers (15512585),Cam Akers,15512585,RB/FLEX,4100,NYG@LAR 10/04/2020 04:05PM ET,LAR,3.3
WR,Josh Reynolds (15512861),Josh Reynolds,15512861,WR/FLEX,4100,NYG@LAR 10/04/2020 04:05PM ET,LAR,5.67
QB,Nathan Peterman (15512479),Nathan Peterman,15512479,QB,4100,BUF@LV 10/04/2020 04:25PM ET,LV,0
QB,Brian Hoyer (15512477),Brian Hoyer,15512477,QB,4100,NE@KC 10/04/2020 04:25PM ET,NE,0
QB,Chad Henne (15512478),Chad Henne,15512478,QB,4100,NE@KC 10/04/2020 04:25PM ET,KC,0
RB,Dwayne Washington (15512727),Dwayne Washington,15512727,RB/FLEX,4000,NO@DET 10/04/2020 01:00PM ET,NO,0
RB,Ty Montgomery (15512729),Ty Montgomery,15512729,RB/FLEX,4000,NO@DET 10/04/2020 01:00PM ET,NO,2.05
RB,Michael Burton (15512731),Michael Burton,15512731,RB/FLEX,4000,NO@DET 10/04/2020 01:00PM ET,NO,0
RB,Kerryon Johnson (15512733),Kerryon Johnson,15512733,RB/FLEX,4000,NO@DET 10/04/2020 01:00PM ET,DET,4.87
RB,Ty Johnson (15512735),Ty Johnson,15512735,RB/FLEX,4000,NO@DET 10/04/2020 01:00PM ET,DET,0
RB,Bo Scarbrough (15512737),Bo Scarbrough,15512737,RB/FLEX,4000,NO@DET 10/04/2020 01:00PM ET,DET,0
WR,Danny Amendola (15512875),Danny Amendola,15512875,WR/FLEX,4000,NO@DET 10/04/2020 01:00PM ET,DET,6.67
QB,Jacob Eason (15512490),Jacob Eason,15512490,QB,4000,IND@CHI 10/04/2020 01:00PM ET,IND,0
RB,Jordan Wilkins (15512719),Jordan Wilkins,15512719,RB/FLEX,4000,IND@CHI 10/04/2020 01:00PM ET,IND,3.17
RB,Marlon Mack (15512721),Marlon Mack,15512721,RB/FLEX,4000,IND@CHI 10/04/2020 01:00PM ET,IND,8.6
RB,Bruce Anderson III (15512723),Bruce Anderson III,15512723,RB/FLEX,4000,IND@CHI 10/04/2020 01:00PM ET,IND,0
RB,Tarik Cohen (15512725),Tarik Cohen,15512725,RB/FLEX,4000,IND@CHI 10/04/2020 01:00PM ET,CHI,5.83
RB,Reggie Bonnafon (15512709),Reggie Bonnafon,15512709,RB/FLEX,4000,ARI@CAR 10/04/2020 01:00PM ET,CAR,1.6
RB,Trenton Cannon (15512711),Trenton Cannon,15512711,RB/FLEX,4000,ARI@CAR 10/04/2020 01:00PM ET,CAR,0
RB,Alex Armah (15512713),Alex Armah,15512713,RB/FLEX,4000,ARI@CAR 10/04/2020 01:00PM ET,CAR,0.83
RB,Eno Benjamin (15512715),Eno Benjamin,15512715,RB/FLEX,4000,ARI@CAR 10/04/2020 01:00PM ET,ARI,0
RB,Jonathan Ward (15512717),Jonathan Ward,15512717,RB/FLEX,4000,ARI@CAR 10/04/2020 01:00PM ET,ARI,0
QB,Trace McSorley (15512489),Trace McSorley,15512489,QB,4000,BAL@WAS 10/04/2020 01:00PM ET,BAL,0
RB,Gus Edwards (15512697),Gus Edwards,15512697,RB/FLEX,4000,BAL@WAS 10/04/2020 01:00PM ET,BAL,4.3
RB,Justice Hill (15512699),Justice Hill,15512699,RB/FLEX,4000,BAL@WAS 10/04/2020 01:00PM ET,BAL,0
