Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
WR,JuJu Smith-Schuster (15783574),JuJu Smith-Schuster,15783574,WR/FLEX,6400,PIT@JAX 11/22/2020 01:00PM ET,PIT,15.29
QB,Matt Ryan (15783284),Matt Ryan,15783284,QB,6300,ATL@NO 11/22/2020 01:00PM ET,ATL,20.85
RB,Joe Mixon (15783364),Joe Mixon,15783364,RB/FLEX,6300,CIN@WAS 11/22/2020 01:00PM ET,CIN,17.27
WR,Adam Thielen (15783576),Adam Thielen,15783576,WR/FLEX,6300,DAL@MIN 11/22/2020 04:25PM ET,MIN,17.42
QB,Cam Newton (15783286),Cam Newton,15783286,QB,6200,NE@HOU 11/22/2020 01:00PM ET,NE,20.06
WR,Will Fuller V (15783578),Will Fuller V,15783578,WR/FLEX,6200,NE@HOU 11/22/2020 01:00PM ET,HOU,16.87
QB,Kirk Cousins (15783285),Kirk Cousins,15783285,QB,6200,DAL@MIN 11/22/2020 04:25PM ET,MIN,17.36
RB,Alexander Mattison (15783366),Alexander Mattison,15783366,RB/FLEX,6200,DAL@MIN 11/22/2020 04:25PM ET,MIN,6.3
QB,Ryan Tannehill (15783287),Ryan Tannehill,15783287,QB,6100,TEN@BAL 11/22/2020 01:00PM ET,TEN,20.84
WR,Chase Claypool (15783580),Chase Claypool,15783580,WR/FLEX,6100,PIT@JAX 11/22/2020 01:00PM ET,PIT,15.91
RB,Austin Ekeler (15783368),Austin Ekeler,15783368,RB/FLEX,6100,NYJ@LAC 11/22/2020 04:05PM ET,LAC,15.55
WR,Jamison Crowder (15783582),Jamison Crowder,15783582,WR/FLEX,6100,NYJ@LAC 11/22/2020 04:05PM ET,NYJ,19.78
QB,Matthew Stafford (15783288),Matthew Stafford,15783288,QB,6000,DET@CAR 11/22/2020 01:00PM ET,DET,19.09
WR,Robby Anderson (15783586),Robby Anderson,15783586,WR/FLEX,6000,DET@CAR 11/22/2020 01:00PM ET,CAR,15.75
WR,Justin Jefferson (15783584),Justin Jefferson,15783584,WR/FLEX,6000,DAL@MIN 11/22/2020 04:25PM ET,MIN,16.69
QB,Jameis Winston (15783289),Jameis Winston,15783289,QB,5900,ATL@NO 11/22/2020 01:00PM ET,NO,1.25
RB,Todd Gurley II (15783370),Todd Gurley II,15783370,RB/FLEX,5900,ATL@NO 11/22/2020 01:00PM ET,ATL,15.37
RB,Latavius Murray (15783372),Latavius Murray,15783372,RB/FLEX,5900,ATL@NO 11/22/2020 01:00PM ET,NO,7.91
WR,Diontae Johnson (15783588),Diontae Johnson,15783588,WR/FLEX,5900,PIT@JAX 11/22/2020 01:00PM ET,PIT,13.36
WR,Tee Higgins (15783590),Tee Higgins,15783590,WR/FLEX,5900,CIN@WAS 11/22/2020 01:00PM ET,CIN,16.51
WR,Kenny Golladay (15783594),Kenny Golladay,15783594,WR/FLEX,5800,DET@CAR 11/22/2020 01:00PM ET,DET,14.36
RB,Jonathan Taylor (15783374),Jonathan Taylor,15783374,RB/FLEX,5800,GB@IND 11/22/2020 04:25PM ET,IND,12.34
WR,Marquise Brown (15783592),Marquise Brown,15783592,WR/FLEX,5800,TEN@BAL 11/22/2020 01:00PM ET,BAL,10.02
QB,Tua Tagovailoa (15783290),Tua Tagovailoa,15783290,QB,5800,MIA@DEN 11/22/2020 04:05PM ET,MIA,10.79
RB,Myles Gaskin (15783378),Myles Gaskin,15783378,RB/FLEX,5800,MIA@DEN 11/22/2020 04:05PM ET,MIA,14.21
RB,Antonio Gibson (15783376),Antonio Gibson,15783376,RB/FLEX,5800,CIN@WAS 11/22/2020 01:00PM ET,WAS,14.76
QB,Carson Wentz (15783291),Carson Wentz,15783291,QB,5700,PHI@CLE 11/22/2020 01:00PM ET,PHI,19.92
RB,Damien Harris (15783382),Damien Harris,15783382,RB/FLEX,5700,NE@HOU 11/22/2020 01:00PM ET,NE,11.12
RB,Jamaal Williams (15783380),Jamaal Williams,15783380,RB/FLEX,5700,GB@IND 11/22/2020 04:25PM ET,GB,11.15
WR,DeVante Parker (15783598),DeVante Parker,15783598,WR/FLEX,5700,MIA@DEN 11/22/2020 04:05PM ET,MIA,11.69
WR,DJ Chark Jr. (15783596),DJ Chark Jr.,15783596,WR/FLEX,5700,PIT@JAX 11/22/2020 01:00PM ET,JAX,14.16
WR,DJ Moore (15783604),DJ Moore,15783604,WR/FLEX,5600,DET@CAR 11/22/2020 01:00PM ET,CAR,13.96
RB,Boston Scott (15783384),Boston Scott,15783384,RB/FLEX,5600,PHI@CLE 11/22/2020 01:00PM ET,PHI,6.78
WR,Travis Fulgham (15783602),Travis Fulgham,15783602,WR/FLEX,5600,PHI@CLE 11/22/2020 01:00PM ET,PHI,16.88
QB,Philip Rivers (15783292),Philip Rivers,15783292,QB,5600,GB@IND 11/22/2020 04:25PM ET,IND,15.73
RB,Kalen Ballage (15783388),Kalen Ballage,15783388,RB/FLEX,5600,NYJ@LAC 11/22/2020 04:05PM ET,LAC,9.72
WR,Tyler Boyd (15783600),Tyler Boyd,15783600,WR/FLEX,5600,CIN@WAS 11/22/2020 01:00PM ET,CIN,16.77
RB,Tony Pollard (15783386),Tony Pollard,15783386,RB/FLEX,5600,DAL@MIN 11/22/2020 04:25PM ET,DAL,5.27
WR,Marvin Jones Jr. (15783606),Marvin Jones Jr.,15783606,WR/FLEX,5500,DET@CAR 11/22/2020 01:00PM ET,DET,11.49
WR,Jarvis Landry (15783608),Jarvis Landry,15783608,WR/FLEX,5500,PHI@CLE 11/22/2020 01:00PM ET,CLE,9.72
QB,Joe Burrow (15783293),Joe Burrow,15783293,QB,5500,CIN@WAS 11/22/2020 01:00PM ET,CIN,20.6
RB,Giovani Bernard (15783390),Giovani Bernard,15783390,RB/FLEX,5500,CIN@WAS 11/22/2020 01:00PM ET,CIN,10
QB,Baker Mayfield (15783295),Baker Mayfield,15783295,QB,5400,PHI@CLE 11/22/2020 01:00PM ET,CLE,13.94
RB,Duke Johnson (15783392),Duke Johnson,15783392,RB/FLEX,5400,NE@HOU 11/22/2020 01:00PM ET,HOU,6.4
QB,Drew Lock (15783294),Drew Lock,15783294,QB,5400,MIA@DEN 11/22/2020 04:05PM ET,DEN,14.05
WR,Amari Cooper (15783610),Amari Cooper,15783610,WR/FLEX,5400,DAL@MIN 11/22/2020 04:25PM ET,DAL,16.18
WR,Jerry Jeudy (15783612),Jerry Jeudy,15783612,WR/FLEX,5300,MIA@DEN 11/22/2020 04:05PM ET,DEN,11.58
QB,Gardner Minshew II (15783297),Gardner Minshew II,15783297,QB,5300,PIT@JAX 11/22/2020 01:00PM ET,JAX,21.2
QB,Alex Smith (15783298),Alex Smith,15783298,QB,5300,CIN@WAS 11/22/2020 01:00PM ET,WAS,12.53
QB,Andy Dalton (15783296),Andy Dalton,15783296,QB,5300,DAL@MIN 11/22/2020 04:25PM ET,DAL,5.02
WR,Brandin Cooks (15783614),Brandin Cooks,15783614,WR/FLEX,5200,NE@HOU 11/22/2020 01:00PM ET,HOU,13.21
RB,Nyheim Hines (15783394),Nyheim Hines,15783394,RB/FLEX,5200,GB@IND 11/22/2020 04:25PM ET,IND,12.58
QB,Tyrod Taylor (15783301),Tyrod Taylor,15783301,QB,5200,NYJ@LAC 11/22/2020 04:05PM ET,LAC,4.51
RB,J.D. McKissic (15783396),J.D. McKissic,15783396,RB/FLEX,5200,CIN@WAS 11/22/2020 01:00PM ET,WAS,10.28
QB,Garrett Gilbert (15783299),Garrett Gilbert,15783299,QB,5200,DAL@MIN 11/22/2020 04:25PM ET,DAL,15.52
QB,Ben DiNucci (15783300),Ben DiNucci,15783300,QB,5200,DAL@MIN 11/22/2020 04:25PM ET,DAL,4.48
RB,David Johnson (15783402),David Johnson,15783402,RB/FLEX,5100,NE@HOU 11/22/2020 01:00PM ET,HOU,11.99
RB,J.K. Dobbins (15783398),J.K. Dobbins,15783398,RB/FLEX,5100,TEN@BAL 11/22/2020 01:00PM ET,BAL,7.76
QB,Brett Rypien (15783302),Brett Rypien,15783302,QB,5100,MIA@DEN 11/22/2020 04:05PM ET,DEN,7.65
RB,Melvin Gordon III (15783400),Melvin Gordon III,15783400,RB/FLEX,5100,MIA@DEN 11/22/2020 04:05PM ET,DEN,12.82
QB,Sam Darnold (15783303),Sam Darnold,15783303,QB,5100,NYJ@LAC 11/22/2020 04:05PM ET,NYJ,11.27
WR,Mike Williams (15783616),Mike Williams,15783616,WR/FLEX,5100,NYJ@LAC 11/22/2020 04:05PM ET,LAC,11.15
RB,Mark Ingram II (15783404),Mark Ingram II,15783404,RB/FLEX,5000,TEN@BAL 11/22/2020 01:00PM ET,BAL,6.41
QB,Ryan Fitzpatrick (15783304),Ryan Fitzpatrick,15783304,QB,5000,MIA@DEN 11/22/2020 04:05PM ET,MIA,22.65
QB,Jake Luton (15783306),Jake Luton,15783306,QB,5000,PIT@JAX 11/22/2020 01:00PM ET,JAX,17.61
QB,Joe Flacco (15783305),Joe Flacco,15783305,QB,5000,NYJ@LAC 11/22/2020 04:05PM ET,NYJ,10.59
WR,CeeDee Lamb (15783618),CeeDee Lamb,15783618,WR/FLEX,5000,DAL@MIN 11/22/2020 04:25PM ET,DAL,14.42
WR,Emmanuel Sanders (15783622),Emmanuel Sanders,15783622,WR/FLEX,4900,ATL@NO 11/22/2020 01:00PM ET,NO,12.39
QB,Chase Daniel (15783307),Chase Daniel,15783307,QB,4900,DET@CAR 11/22/2020 01:00PM ET,DET,7.26
WR,Jakobi Meyers (15783620),Jakobi Meyers,15783620,WR/FLEX,4900,NE@HOU 11/22/2020 01:00PM ET,NE,14.69
TE,Mark Andrews (15783866),Mark Andrews,15783866,TE/FLEX,4900,TEN@BAL 11/22/2020 01:00PM ET,BAL,10.98
QB,Dwayne Haskins Jr. (15783308),Dwayne Haskins Jr.,15783308,QB,4900,CIN@WAS 11/22/2020 01:00PM ET,WAS,15.14
QB,Taysom Hill (15783312),Taysom Hill,15783312,QB,4800,ATL@NO 11/22/2020 01:00PM ET,NO,5.05
QB,P.J. Walker (15783309),P.J. Walker,15783309,QB,4800,DET@CAR 11/22/2020 01:00PM ET,CAR,0.3
QB,Case Keenum (15783311),Case Keenum,15783311,QB,4800,PHI@CLE 11/22/2020 01:00PM ET,CLE,1.84
QB,Jarrett Stidham (15783310),Jarrett Stidham,15783310,QB,4800,NE@HOU 11/22/2020 01:00PM ET,NE,3.28
WR,Marquez Valdes-Scantling (15783626),Marquez Valdes-Scantling,15783626,WR/FLEX,4800,GB@IND 11/22/2020 04:25PM ET,GB,10.73
WR,Corey Davis (15783624),Corey Davis,15783624,WR/FLEX,4800,TEN@BAL 11/22/2020 01:00PM ET,TEN,14.51
RB,Salvon Ahmed (15783406),Salvon Ahmed,15783406,RB/FLEX,4800,MIA@DEN 11/22/2020 04:05PM ET,MIA,9.9
WR,Tim Patrick (15783628),Tim Patrick,15783628,WR/FLEX,4800,MIA@DEN 11/22/2020 04:05PM ET,DEN,12.42
WR,Curtis Samuel (15783630),Curtis Samuel,15783630,WR/FLEX,4700,DET@CAR 11/22/2020 01:00PM ET,CAR,12.92
TE,Jonnu Smith (15783868),Jonnu Smith,15783868,TE/FLEX,4700,TEN@BAL 11/22/2020 01:00PM ET,TEN,11.1
QB,Kyle Allen (15783313),Kyle Allen,15783313,QB,4700,CIN@WAS 11/22/2020 01:00PM ET,WAS,11.75
QB,Will Grier (15783315),Will Grier,15783315,QB,4600,DET@CAR 11/22/2020 01:00PM ET,CAR,0
RB,Rex Burkhead (15783408),Rex Burkhead,15783408,RB/FLEX,4600,NE@HOU 11/22/2020 01:00PM ET,NE,11.6
WR,Allen Lazard (15783638),Allen Lazard,15783638,WR/FLEX,4600,GB@IND 11/22/2020 04:25PM ET,GB,18.37
QB,Mike Glennon (15783314),Mike Glennon,15783314,QB,4600,PIT@JAX 11/22/2020 01:00PM ET,JAX,0
DST,Steelers  (15784044),Steelers ,15784044,DST,4600,PIT@JAX 11/22/2020 01:00PM ET,PIT,10.33
TE,Hunter Henry (15783870),Hunter Henry,15783870,TE/FLEX,4600,NYJ@LAC 11/22/2020 04:05PM ET,LAC,9.74
QB,Matt Schaub (15783318),Matt Schaub,15783318,QB,4500,ATL@NO 11/22/2020 01:00PM ET,ATL,0
WR,Rashard Higgins (15783632),Rashard Higgins,15783632,WR/FLEX,4500,PHI@CLE 11/22/2020 01:00PM ET,CLE,8.75
QB,AJ McCarron (15783317),AJ McCarron,15783317,QB,4500,NE@HOU 11/22/2020 01:00PM ET,HOU,0
WR,Michael Pittman Jr. (15783636),Michael Pittman Jr.,15783636,WR/FLEX,4500,GB@IND 11/22/2020 04:25PM ET,IND,8.28
RB,Gus Edwards (15783412),Gus Edwards,15783412,RB/FLEX,4500,TEN@BAL 11/22/2020 01:00PM ET,BAL,6.8
WR,Willie Snead IV (15783640),Willie Snead IV,15783640,WR/FLEX,4500,TEN@BAL 11/22/2020 01:00PM ET,BAL,9.07
QB,Jeff Driskel (15783316),Jeff Driskel,15783316,QB,4500,MIA@DEN 11/22/2020 04:05PM ET,DEN,10.69
RB,Phillip Lindsay (15783410),Phillip Lindsay,15783410,RB/FLEX,4500,MIA@DEN 11/22/2020 04:05PM ET,DEN,7.27
TE,Noah Fant (15783872),Noah Fant,15783872,TE/FLEX,4500,MIA@DEN 11/22/2020 04:05PM ET,DEN,10.71
TE,Hayden Hurst (15783874),Hayden Hurst,15783874,TE/FLEX,4400,ATL@NO 11/22/2020 01:00PM ET,ATL,10.68
WR,Zach Pascal (15783642),Zach Pascal,15783642,WR/FLEX,4400,GB@IND 11/22/2020 04:25PM ET,IND,8.11
QB,Robert Griffin III (15783320),Robert Griffin III,15783320,QB,4400,TEN@BAL 11/22/2020 01:00PM ET,BAL,-0.18
WR,Preston Williams (15783634),Preston Williams,15783634,WR/FLEX,4400,MIA@DEN 11/22/2020 04:05PM ET,MIA,9.72
RB,La'Mical Perine (15783414),La'Mical Perine,15783414,RB/FLEX,4400,NYJ@LAC 11/22/2020 04:05PM ET,NYJ,4.72
QB,Sean Mannion (15783319),Sean Mannion,15783319,QB,4400,DAL@MIN 11/22/2020 04:25PM ET,MIN,0
WR,Jalen Reagor (15783646),Jalen Reagor,15783646,WR/FLEX,4300,PHI@CLE 11/22/2020 01:00PM ET,PHI,9.12
WR,Julian Edelman (15783644),Julian Edelman,15783644,WR/FLEX,4300,NE@HOU 11/22/2020 01:00PM ET,NE,9.87
TE,Mike Gesicki (15783876),Mike Gesicki,15783876,TE/FLEX,4300,MIA@DEN 11/22/2020 04:05PM ET,MIA,8.46
RB,Justin Jackson (15783416),Justin Jackson,15783416,RB/FLEX,4300,NYJ@LAC 11/22/2020 04:05PM ET,LAC,9.32
WR,Breshad Perriman (15783648),Breshad Perriman,15783648,WR/FLEX,4300,NYJ@LAC 11/22/2020 04:05PM ET,NYJ,10.58
QB,Ryan Finley (15783321),Ryan Finley,15783321,QB,4300,CIN@WAS 11/22/2020 01:00PM ET,CIN,0
TE,T.J. Hockenson (15783878),T.J. Hockenson,15783878,TE/FLEX,4200,DET@CAR 11/22/2020 01:00PM ET,DET,11.7
RB,James White (15783418),James White,15783418,RB/FLEX,4200,NE@HOU 11/22/2020 01:00PM ET,NE,7.49
WR,T.Y. Hilton (15783650),T.Y. Hilton,15783650,WR/FLEX,4200,GB@IND 11/22/2020 04:25PM ET,IND,6.89
QB,Mason Rudolph (15783322),Mason Rudolph,15783322,QB,4200,PIT@JAX 11/22/2020 01:00PM ET,PIT,0.03
TE,Jared Cook (15783880),Jared Cook,15783880,TE/FLEX,4100,ATL@NO 11/22/2020 01:00PM ET,NO,8.99
QB,Jalen Hurts (15783327),Jalen Hurts,15783327,QB,4100,PHI@CLE 11/22/2020 01:00PM ET,PHI,1.05
QB,Brian Hoyer (15783323),Brian Hoyer,15783323,QB,4100,NE@HOU 11/22/2020 01:00PM ET,NE,4
QB,Jacoby Brissett (15783325),Jacoby Brissett,15783325,QB,4100,GB@IND 11/22/2020 04:25PM ET,IND,1.72
QB,Tim Boyle (15783326),Tim Boyle,15783326,QB,4100,GB@IND 11/22/2020 04:25PM ET,GB,-0.1
QB,Logan Woodside (15783324),Logan Woodside,15783324,QB,4100,TEN@BAL 11/22/2020 01:00PM ET,TEN,0
RB,Frank Gore (15783420),Frank Gore,15783420,RB/FLEX,4100,NYJ@LAC 11/22/2020 04:05PM ET,NYJ,5.71
RB,Dwayne Washington (15783546),Dwayne Washington,15783546,RB/FLEX,4000,ATL@NO 11/22/2020 01:00PM ET,NO,0.3
RB,Ty Montgomery (15783548),Ty Montgomery,15783548,RB/FLEX,4000,ATL@NO 11/22/2020 01:00PM ET,NO,2.05
RB,Michael Burton (15783550),Michael Burton,15783550,RB/FLEX,4000,ATL@NO 11/22/2020 01:00PM ET,NO,0.86
RB,Brian Hill (15783552),Brian Hill,15783552,RB/FLEX,4000,ATL@NO 11/22/2020 01:00PM ET,ATL,6.27
RB,Qadree Ollison (15783554),Qadree Ollison,15783554,RB/FLEX,4000,ATL@NO 11/22/2020 01:00PM ET,ATL,0.3
RB,Ito Smith (15783556),Ito Smith,15783556,RB/FLEX,4000,ATL@NO 11/22/2020 01:00PM ET,ATL,2.2
RB,Keith Smith (15783558),Keith Smith,15783558,RB/FLEX,4000,ATL@NO 11/22/2020 01:00PM ET,ATL,0.69
QB,David Blough (15783337),David Blough,15783337,QB,4000,DET@CAR 11/22/2020 01:00PM ET,DET,0
RB,Trenton Cannon (15783530),Trenton Cannon,15783530,RB/FLEX,4000,DET@CAR 11/22/2020 01:00PM ET,CAR,0.88
RB,Rodney Smith (15783532),Rodney Smith,15783532,RB/FLEX,4000,DET@CAR 11/22/2020 01:00PM ET,CAR,2.5
RB,Reggie Bonnafon (15783534),Reggie Bonnafon,15783534,RB/FLEX,4000,DET@CAR 11/22/2020 01:00PM ET,CAR,8.35
RB,Alex Armah (15783536),Alex Armah,15783536,RB/FLEX,4000,DET@CAR 11/22/2020 01:00PM ET,CAR,0.56
RB,Adrian Peterson (15783538),Adrian Peterson,15783538,RB/FLEX,4000,DET@CAR 11/22/2020 01:00PM ET,DET,7.54
RB,Kerryon Johnson (15783540),Kerryon Johnson,15783540,RB/FLEX,4000,DET@CAR 11/22/2020 01:00PM ET,DET,4.89
RB,Jonathan Williams (15783542),Jonathan Williams,15783542,RB/FLEX,4000,DET@CAR 11/22/2020 01:00PM ET,DET,0
RB,Jason Cabinda (15783544),Jason Cabinda,15783544,RB/FLEX,4000,DET@CAR 11/22/2020 01:00PM ET,DET,0.7
QB,Nate Sudfeld (15783336),Nate Sudfeld,15783336,QB,4000,PHI@CLE 11/22/2020 01:00PM ET,PHI,0
RB,Corey Clement (15783520),Corey Clement,15783520,RB/FLEX,4000,PHI@CLE 11/22/2020 01:00PM ET,PHI,2.66
RB,Jason Huntley (15783522),Jason Huntley,15783522,RB/FLEX,4000,PHI@CLE 11/22/2020 01:00PM ET,PHI,0.47
RB,D'Ernest Johnson (15783524),D'Ernest Johnson,15783524,RB/FLEX,4000,PHI@CLE 11/22/2020 01:00PM ET,CLE,2.44
RB,Dontrell Hilliard (15783526),Dontrell Hilliard,15783526,RB/FLEX,4000,PHI@CLE 11/22/2020 01:00PM ET,CLE,2
RB,Andy Janovich (15783528),Andy Janovich,15783528,RB/FLEX,4000,PHI@CLE 11/22/2020 01:00PM ET,CLE,0.74
WR,Greg Ward (15783652),Greg Ward,15783652,WR/FLEX,4000,PHI@CLE 11/22/2020 01:00PM ET,PHI,9.42
QB,Josh McCown (15783335),Josh McCown,15783335,QB,4000,NE@HOU 11/22/2020 01:00PM ET,HOU,0
RB,Sony Michel (15783428),Sony Michel,15783428,RB/FLEX,4000,NE@HOU 11/22/2020 01:00PM ET,NE,10.2
RB,J.J. Taylor (15783508),J.J. Taylor,15783508,RB/FLEX,4000,NE@HOU 11/22/2020 01:00PM ET,NE,2.8
RB,Jakob Johnson (15783510),Jakob Johnson,15783510,RB/FLEX,4000,NE@HOU 11/22/2020 01:00PM ET,NE,2.73
RB,Buddy Howell (15783512),Buddy Howell,15783512,RB/FLEX,4000,NE@HOU 11/22/2020 01:00PM ET,HOU,0
RB,C.J. Prosise (15783514),C.J. Prosise,15783514,RB/FLEX,4000,NE@HOU 11/22/2020 01:00PM ET,HOU,0.45
RB,Scottie Phillips (15783516),Scottie Phillips,15783516,RB/FLEX,4000,NE@HOU 11/22/2020 01:00PM ET,HOU,0
RB,Cullen Gillaspia (15783518),Cullen Gillaspia,15783518,RB/FLEX,4000,NE@HOU 11/22/2020 01:00PM ET,HOU,0.4
QB,Jacob Eason (15783333),Jacob Eason,15783333,QB,4000,GB@IND 11/22/2020 04:25PM ET,IND,0
QB,Jordan Love (15783334),Jordan Love,15783334,QB,4000,GB@IND 11/22/2020 04:25PM ET,GB,0
RB,Jordan Wilkins (15783498),Jordan Wilkins,15783498,RB/FLEX,4000,GB@IND 11/22/2020 04:25PM ET,IND,5.31
RB,Marlon Mack (15783500),Marlon Mack,15783500,RB/FLEX,4000,GB@IND 11/22/2020 04:25PM ET,IND,8.6
RB,Tyler Ervin (15783502),Tyler Ervin,15783502,RB/FLEX,4000,GB@IND 11/22/2020 04:25PM ET,GB,3.73
RB,AJ Dillon (15783504),AJ Dillon,15783504,RB/FLEX,4000,GB@IND 11/22/2020 04:25PM ET,GB,2.05
RB,Patrick Taylor (15783506),Patrick Taylor,15783506,RB/FLEX,4000,GB@IND 11/22/2020 04:25PM ET,GB,0
QB,Trace McSorley (15783332),Trace McSorley,15783332,QB,4000,TEN@BAL 11/22/2020 01:00PM ET,BAL,0
RB,Justice Hill (15783484),Justice Hill,15783484,RB/FLEX,4000,TEN@BAL 11/22/2020 01:00PM ET,BAL,0.32
RB,Patrick Ricard (15783486),Patrick Ricard,15783486,RB/FLEX,4000,TEN@BAL 11/22/2020 01:00PM ET,BAL,1.8
RB,Jeremy McNichols (15783488),Jeremy McNichols,15783488,RB/FLEX,4000,TEN@BAL 11/22/2020 01:00PM ET,TEN,2.78
RB,D'Onta Foreman (15783490),D'Onta Foreman,15783490,RB/FLEX,4000,TEN@BAL 11/22/2020 01:00PM ET,TEN,4.7
RB,Darrynton Evans (15783492),Darrynton Evans,15783492,RB/FLEX,4000,TEN@BAL 11/22/2020 01:00PM ET,TEN,1.05
RB,Senorise Perry (15783494),Senorise Perry,15783494,RB/FLEX,4000,TEN@BAL 11/22/2020 01:00PM ET,TEN,0.45
RB,Khari Blasingame (15783496),Khari Blasingame,15783496,RB/FLEX,4000,TEN@BAL 11/22/2020 01:00PM ET,TEN,1.32
RB,Matt Breida (15783422),Matt Breida,15783422,RB/FLEX,4000,MIA@DEN 11/22/2020 04:05PM ET,MIA,3.96
RB,Jordan Howard (15783424),Jordan Howard,15783424,RB/FLEX,4000,MIA@DEN 11/22/2020 04:05PM ET,MIA,5.6
RB,DeAndre Washington (15783470),DeAndre Washington,15783470,RB/FLEX,4000,MIA@DEN 11/22/2020 04:05PM ET,MIA,0.95
RB,Patrick Laird (15783472),Patrick Laird,15783472,RB/FLEX,4000,MIA@DEN 11/22/2020 04:05PM ET,MIA,2.15
RB,Malcolm Perry (15783474),Malcolm Perry,15783474,RB/FLEX,4000,MIA@DEN 11/22/2020 04:05PM ET,MIA,2.07
RB,Chandler Cox (15783476),Chandler Cox,15783476,RB/FLEX,4000,MIA@DEN 11/22/2020 04:05PM ET,MIA,1.45
RB,Royce Freeman (15783478),Royce Freeman,15783478,RB/FLEX,4000,MIA@DEN 11/22/2020 04:05PM ET,DEN,3.46
RB,LeVante Bellamy (15783480),LeVante Bellamy,15783480,RB/FLEX,4000,MIA@DEN 11/22/2020 04:05PM ET,DEN,0
RB,Jeremy Cox (15783482),Jeremy Cox,15783482,RB/FLEX,4000,MIA@DEN 11/22/2020 04:05PM ET,DEN,0
QB,Josh Dobbs (15783331),Josh Dobbs,15783331,QB,4000,PIT@JAX 11/22/2020 01:00PM ET,PIT,0
