Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
WR,Tyler Lockett (15958407),Tyler Lockett,15958407,WR/FLEX,6700,SEA@WAS 12/20/2020 01:00PM ET,SEA,17.2
QB,Ryan Tannehill (15958104),Ryan Tannehill,15958104,QB,6700,DET@TEN 12/20/2020 01:00PM ET,TEN,21.35
QB,Tom Brady (15958105),Tom Brady,15958105,QB,6600,TB@ATL 12/20/2020 01:00PM ET,TB,21.41
WR,Terry McLaurin (15958409),Terry McLaurin,15958409,WR/FLEX,6600,SEA@WAS 12/20/2020 01:00PM ET,WAS,15.55
RB,Cam Akers (15958177),Cam Akers,15958177,RB/FLEX,6600,NYJ@LAR 12/20/2020 04:05PM ET,LAR,8.7
WR,Mike Evans (15958411),Mike Evans,15958411,WR/FLEX,6500,TB@ATL 12/20/2020 01:00PM ET,TB,14.61
RB,D'Andre Swift (15958179),D'Andre Swift,15958179,RB/FLEX,6400,DET@TEN 12/20/2020 01:00PM ET,DET,14.56
WR,Amari Cooper (15958413),Amari Cooper,15958413,WR/FLEX,6400,SF@DAL 12/20/2020 01:00PM ET,DAL,16.72
RB,Alexander Mattison (15958181),Alexander Mattison,15958181,RB/FLEX,6300,CHI@MIN 12/20/2020 01:00PM ET,MIN,5.26
QB,Jared Goff (15958106),Jared Goff,15958106,QB,6300,NYJ@LAR 12/20/2020 04:05PM ET,LAR,19.08
WR,Brandon Aiyuk (15958415),Brandon Aiyuk,15958415,WR/FLEX,6300,SF@DAL 12/20/2020 01:00PM ET,SF,16.41
WR,Chris Godwin (15958417),Chris Godwin,15958417,WR/FLEX,6200,TB@ATL 12/20/2020 01:00PM ET,TB,14.19
QB,Kirk Cousins (15958107),Kirk Cousins,15958107,QB,6100,CHI@MIN 12/20/2020 01:00PM ET,MIN,19.84
WR,Kenny Golladay (15958419),Kenny Golladay,15958419,WR/FLEX,6100,DET@TEN 12/20/2020 01:00PM ET,DET,14.36
RB,Ezekiel Elliott (15958183),Ezekiel Elliott,15958183,RB/FLEX,6100,SF@DAL 12/20/2020 01:00PM ET,DAL,15.28
QB,Taysom Hill (15958108),Taysom Hill,15958108,QB,6000,KC@NO 12/20/2020 04:25PM ET,NO,10.36
RB,Ronald Jones II (15958185),Ronald Jones II,15958185,RB/FLEX,6000,TB@ATL 12/20/2020 01:00PM ET,TB,14.35
WR,Brandin Cooks (15958421),Brandin Cooks,15958421,WR/FLEX,6000,HOU@IND 12/20/2020 01:00PM ET,HOU,13.03
QB,Drew Brees (15958110),Drew Brees,15958110,QB,5900,KC@NO 12/20/2020 04:25PM ET,NO,19.22
QB,Philip Rivers (15958109),Philip Rivers,15958109,QB,5900,HOU@IND 12/20/2020 01:00PM ET,IND,16.91
RB,J.K. Dobbins (15958187),J.K. Dobbins,15958187,RB/FLEX,5900,JAX@BAL 12/20/2020 01:00PM ET,BAL,9.56
WR,DeVante Parker (15958423),DeVante Parker,15958423,WR/FLEX,5900,NE@MIA 12/20/2020 01:00PM ET,MIA,11.82
QB,Jalen Hurts (15958111),Jalen Hurts,15958111,QB,5900,PHI@ARI 12/20/2020 04:05PM ET,PHI,3.80
RB,Clyde Edwards-Helaire (15958191),Clyde Edwards-Helaire,15958191,RB/FLEX,5800,KC@NO 12/20/2020 04:25PM ET,KC,14.39
QB,Matthew Stafford (15958112),Matthew Stafford,15958112,QB,5800,DET@TEN 12/20/2020 01:00PM ET,DET,18.54
WR,Corey Davis (15958425),Corey Davis,15958425,WR/FLEX,5800,DET@TEN 12/20/2020 01:00PM ET,TEN,15.86
RB,Raheem Mostert (15958189),Raheem Mostert,15958189,RB/FLEX,5800,SF@DAL 12/20/2020 01:00PM ET,SF,13.41
RB,J.D. McKissic (15958193),J.D. McKissic,15958193,RB/FLEX,5700,SEA@WAS 12/20/2020 01:00PM ET,WAS,10.42
WR,Marvin Jones Jr. (15958427),Marvin Jones Jr.,15958427,WR/FLEX,5700,DET@TEN 12/20/2020 01:00PM ET,DET,12.36
QB,Tua Tagovailoa (15958113),Tua Tagovailoa,15958113,QB,5700,NE@MIA 12/20/2020 01:00PM ET,MIA,13.95
WR,Marquise Brown (15958429),Marquise Brown,15958429,WR/FLEX,5600,JAX@BAL 12/20/2020 01:00PM ET,BAL,10.51
RB,Myles Gaskin (15958195),Myles Gaskin,15958195,RB/FLEX,5600,NE@MIA 12/20/2020 01:00PM ET,MIA,14.32
QB,Mitchell Trubisky (15958114),Mitchell Trubisky,15958114,QB,5500,CHI@MIN 12/20/2020 01:00PM ET,CHI,16.21
WR,T.Y. Hilton (15958431),T.Y. Hilton,15958431,WR/FLEX,5500,HOU@IND 12/20/2020 01:00PM ET,IND,11.12
TE,Mark Andrews (15958703),Mark Andrews,15958703,TE/FLEX,5500,JAX@BAL 12/20/2020 01:00PM ET,BAL,12.02
QB,Cam Newton (15958115),Cam Newton,15958115,QB,5500,NE@MIA 12/20/2020 01:00PM ET,NE,18.13
RB,Kenyan Drake (15958197),Kenyan Drake,15958197,RB/FLEX,5500,PHI@ARI 12/20/2020 04:05PM ET,ARI,14.34
QB,Matt Ryan (15958116),Matt Ryan,15958116,QB,5400,TB@ATL 12/20/2020 01:00PM ET,ATL,18
WR,Antonio Brown (15958433),Antonio Brown,15958433,WR/FLEX,5400,TB@ATL 12/20/2020 01:00PM ET,TB,9.3
RB,Nyheim Hines (15958199),Nyheim Hines,15958199,RB/FLEX,5400,HOU@IND 12/20/2020 01:00PM ET,IND,12.52
QB,Andy Dalton (15958117),Andy Dalton,15958117,QB,5400,SF@DAL 12/20/2020 01:00PM ET,DAL,10.95
WR,Keke Coutee (15958435),Keke Coutee,15958435,WR/FLEX,5300,HOU@IND 12/20/2020 01:00PM ET,HOU,10.46
QB,Gardner Minshew II (15958118),Gardner Minshew II,15958118,QB,5300,JAX@BAL 12/20/2020 01:00PM ET,JAX,20.22
TE,George Kittle (15958705),George Kittle,15958705,TE/FLEX,5300,SF@DAL 12/20/2020 01:00PM ET,SF,17.35
TE,T.J. Hockenson (15958707),T.J. Hockenson,15958707,TE/FLEX,5200,DET@TEN 12/20/2020 01:00PM ET,DET,12.44
QB,Carson Wentz (15958119),Carson Wentz,15958119,QB,5200,PHI@ARI 12/20/2020 04:05PM ET,PHI,18.37
QB,Jimmy Garoppolo (15958120),Jimmy Garoppolo,15958120,QB,5200,SF@DAL 12/20/2020 01:00PM ET,SF,11.56
RB,Tony Pollard (15958201),Tony Pollard,15958201,RB/FLEX,5200,SF@DAL 12/20/2020 01:00PM ET,DAL,6.17
WR,Deebo Samuel (15958437),Deebo Samuel,15958437,WR/FLEX,5200,SF@DAL 12/20/2020 01:00PM ET,SF,11.96
QB,Jameis Winston (15958122),Jameis Winston,15958122,QB,5100,KC@NO 12/20/2020 04:25PM ET,NO,1.25
RB,Carlos Hyde (15958207),Carlos Hyde,15958207,RB/FLEX,5100,SEA@WAS 12/20/2020 01:00PM ET,SEA,8.38
QB,Nick Foles (15958121),Nick Foles,15958121,QB,5100,CHI@MIN 12/20/2020 01:00PM ET,CHI,14.42
RB,David Johnson (15958205),David Johnson,15958205,RB/FLEX,5100,HOU@IND 12/20/2020 01:00PM ET,HOU,11.81
QB,Jarrett Stidham (15958123),Jarrett Stidham,15958123,QB,5100,NE@MIA 12/20/2020 01:00PM ET,NE,3.54
RB,Damien Harris (15958203),Damien Harris,15958203,RB/FLEX,5100,NE@MIA 12/20/2020 01:00PM ET,NE,10.03
QB,Nick Mullens (15958124),Nick Mullens,15958124,QB,5100,SF@DAL 12/20/2020 01:00PM ET,SF,13.76
RB,Jeff Wilson Jr. (15958209),Jeff Wilson Jr.,15958209,RB/FLEX,5100,SF@DAL 12/20/2020 01:00PM ET,SF,10.51
QB,Alex Smith (15958129),Alex Smith,15958129,QB,5000,SEA@WAS 12/20/2020 01:00PM ET,WAS,10.44
QB,Dwayne Haskins Jr. (15958130),Dwayne Haskins Jr.,15958130,QB,5000,SEA@WAS 12/20/2020 01:00PM ET,WAS,12.28
RB,Duke Johnson (15958211),Duke Johnson,15958211,RB/FLEX,5000,HOU@IND 12/20/2020 01:00PM ET,HOU,7.86
QB,Chase Daniel (15958127),Chase Daniel,15958127,QB,5000,DET@TEN 12/20/2020 01:00PM ET,DET,4.21
QB,Mike Glennon (15958128),Mike Glennon,15958128,QB,5000,JAX@BAL 12/20/2020 01:00PM ET,JAX,11.83
WR,DJ Chark Jr. (15958439),DJ Chark Jr.,15958439,WR/FLEX,5000,JAX@BAL 12/20/2020 01:00PM ET,JAX,11.92
QB,Ryan Fitzpatrick (15958126),Ryan Fitzpatrick,15958126,QB,5000,NE@MIA 12/20/2020 01:00PM ET,MIA,19.93
QB,C.J. Beathard (15958125),C.J. Beathard,15958125,QB,5000,SF@DAL 12/20/2020 01:00PM ET,SF,4.09
QB,Chris Streveler (15958131),Chris Streveler,15958131,QB,4900,PHI@ARI 12/20/2020 04:05PM ET,ARI,0.3
RB,Ameer Abdullah (15958215),Ameer Abdullah,15958215,RB/FLEX,4800,CHI@MIN 12/20/2020 01:00PM ET,MIN,2.38
WR,Michael Pittman Jr. (15958441),Michael Pittman Jr.,15958441,WR/FLEX,4800,HOU@IND 12/20/2020 01:00PM ET,IND,8.62
QB,Sam Darnold (15958132),Sam Darnold,15958132,QB,4800,NYJ@LAR 12/20/2020 04:05PM ET,NYJ,11.44
TE,Mike Gesicki (15958709),Mike Gesicki,15958709,TE/FLEX,4800,NE@MIA 12/20/2020 01:00PM ET,MIA,11.02
RB,Boston Scott (15958213),Boston Scott,15958213,RB/FLEX,4800,PHI@ARI 12/20/2020 04:05PM ET,PHI,6.33
RB,Latavius Murray (15958221),Latavius Murray,15958221,RB/FLEX,4700,KC@NO 12/20/2020 04:25PM ET,NO,8.9
RB,Todd Gurley II (15958223),Todd Gurley II,15958223,RB/FLEX,4700,TB@ATL 12/20/2020 01:00PM ET,ATL,12.52
WR,Russell Gage (15958443),Russell Gage,15958443,WR/FLEX,4700,TB@ATL 12/20/2020 01:00PM ET,ATL,10.37
RB,Mark Ingram II (15958217),Mark Ingram II,15958217,RB/FLEX,4700,JAX@BAL 12/20/2020 01:00PM ET,BAL,5.44
RB,Salvon Ahmed (15958219),Salvon Ahmed,15958219,RB/FLEX,4700,NE@MIA 12/20/2020 01:00PM ET,MIA,10.73
RB,DeAndre Washington (15958225),DeAndre Washington,15958225,RB/FLEX,4700,NE@MIA 12/20/2020 01:00PM ET,MIA,4.28
QB,Ben DiNucci (15958133),Ben DiNucci,15958133,QB,4700,SF@DAL 12/20/2020 01:00PM ET,DAL,4.48
WR,Sammy Watkins (15958447),Sammy Watkins,15958447,WR/FLEX,4600,KC@NO 12/20/2020 04:25PM ET,KC,9.62
RB,Adrian Peterson (15958227),Adrian Peterson,15958227,RB/FLEX,4600,DET@TEN 12/20/2020 01:00PM ET,DET,8.38
WR,Jakobi Meyers (15958445),Jakobi Meyers,15958445,WR/FLEX,4600,NE@MIA 12/20/2020 01:00PM ET,NE,11.41
QB,Garrett Gilbert (15958134),Garrett Gilbert,15958134,QB,4600,SF@DAL 12/20/2020 01:00PM ET,DAL,15.52
QB,Blaine Gabbert (15958136),Blaine Gabbert,15958136,QB,4500,TB@ATL 12/20/2020 01:00PM ET,TB,0.03
RB,Leonard Fournette (15958229),Leonard Fournette,15958229,RB/FLEX,4500,TB@ATL 12/20/2020 01:00PM ET,TB,10.36
QB,John Wolford (15958135),John Wolford,15958135,QB,4500,NYJ@LAR 12/20/2020 04:05PM ET,LAR,0
DST,Rams  (15958893),Rams ,15958893,DST,4500,NYJ@LAR 12/20/2020 04:05PM ET,LAR,9.46
RB,James White (15958231),James White,15958231,RB/FLEX,4500,NE@MIA 12/20/2020 01:00PM ET,NE,7.94
WR,Julian Edelman (15958451),Julian Edelman,15958451,WR/FLEX,4500,NE@MIA 12/20/2020 01:00PM ET,NE,9.87
WR,CeeDee Lamb (15958449),CeeDee Lamb,15958449,WR/FLEX,4500,SF@DAL 12/20/2020 01:00PM ET,DAL,13.25
RB,Peyton Barber (15958239),Peyton Barber,15958239,RB/FLEX,4400,SEA@WAS 12/20/2020 01:00PM ET,WAS,4.23
QB,Joe Flacco (15958139),Joe Flacco,15958139,QB,4400,NYJ@LAR 12/20/2020 04:05PM ET,NYJ,11.55
RB,Darrell Henderson Jr. (15958237),Darrell Henderson Jr.,15958237,RB/FLEX,4400,NYJ@LAR 12/20/2020 04:05PM ET,LAR,9.68
WR,Jamison Crowder (15958453),Jamison Crowder,15958453,WR/FLEX,4400,NYJ@LAR 12/20/2020 04:05PM ET,NYJ,14.67
QB,Robert Griffin III (15958137),Robert Griffin III,15958137,QB,4400,JAX@BAL 12/20/2020 01:00PM ET,BAL,1.40
QB,Jake Luton (15958138),Jake Luton,15958138,QB,4400,JAX@BAL 12/20/2020 01:00PM ET,JAX,12.42
QB,Trace McSorley (15958140),Trace McSorley,15958140,QB,4400,JAX@BAL 12/20/2020 01:00PM ET,BAL,4.65
RB,Gus Edwards (15958235),Gus Edwards,15958235,RB/FLEX,4400,JAX@BAL 12/20/2020 01:00PM ET,BAL,7.71
RB,Chase Edmonds (15958233),Chase Edmonds,15958233,RB/FLEX,4400,PHI@ARI 12/20/2020 04:05PM ET,ARI,11.16
WR,Jalen Reagor (15958455),Jalen Reagor,15958455,WR/FLEX,4400,PHI@ARI 12/20/2020 04:05PM ET,PHI,8.72
QB,Matt Schaub (15958141),Matt Schaub,15958141,QB,4300,TB@ATL 12/20/2020 01:00PM ET,ATL,-0.4
WR,Willie Snead IV (15958459),Willie Snead IV,15958459,WR/FLEX,4300,JAX@BAL 12/20/2020 01:00PM ET,BAL,8.44
RB,Sony Michel (15958241),Sony Michel,15958241,RB/FLEX,4300,NE@MIA 12/20/2020 01:00PM ET,NE,7.92
WR,Christian Kirk (15958457),Christian Kirk,15958457,WR/FLEX,4300,PHI@ARI 12/20/2020 04:05PM ET,ARI,10.71
RB,Le'Veon Bell (15958243),Le'Veon Bell,15958243,RB/FLEX,4200,KC@NO 12/20/2020 04:25PM ET,KC,6.12
WR,Emmanuel Sanders (15958465),Emmanuel Sanders,15958465,WR/FLEX,4200,KC@NO 12/20/2020 04:25PM ET,NO,11.04
TE,Rob Gronkowski (15958711),Rob Gronkowski,15958711,TE/FLEX,4200,TB@ATL 12/20/2020 01:00PM ET,TB,9.36
QB,Sean Mannion (15958142),Sean Mannion,15958142,QB,4200,CHI@MIN 12/20/2020 01:00PM ET,MIN,0
WR,Chad Hansen (15958463),Chad Hansen,15958463,WR/FLEX,4200,HOU@IND 12/20/2020 01:00PM ET,HOU,15.35
RB,Ty Johnson (15958245),Ty Johnson,15958245,RB/FLEX,4200,NYJ@LAR 12/20/2020 04:05PM ET,NYJ,4.3
WR,Danny Amendola (15958461),Danny Amendola,15958461,WR/FLEX,4200,DET@TEN 12/20/2020 01:00PM ET,DET,8.28
QB,Chad Henne (15958147),Chad Henne,15958147,QB,4100,KC@NO 12/20/2020 04:25PM ET,KC,3.5
QB,Geno Smith (15958146),Geno Smith,15958146,QB,4100,SEA@WAS 12/20/2020 01:00PM ET,SEA,1.12
QB,Jacoby Brissett (15958144),Jacoby Brissett,15958144,QB,4100,HOU@IND 12/20/2020 01:00PM ET,IND,2.50
QB,AJ McCarron (15958145),AJ McCarron,15958145,QB,4100,HOU@IND 12/20/2020 01:00PM ET,HOU,0
QB,Logan Woodside (15958143),Logan Woodside,15958143,QB,4100,DET@TEN 12/20/2020 01:00PM ET,TEN,0.53
WR,Kendrick Bourne (15958467),Kendrick Bourne,15958467,WR/FLEX,4100,SF@DAL 12/20/2020 01:00PM ET,SF,7.99
QB,Trevor Siemian (15958158),Trevor Siemian,15958158,QB,4000,KC@NO 12/20/2020 04:25PM ET,NO,0
RB,Dwayne Washington (15958371),Dwayne Washington,15958371,RB/FLEX,4000,KC@NO 12/20/2020 04:25PM ET,NO,0.3
RB,Ty Montgomery (15958373),Ty Montgomery,15958373,RB/FLEX,4000,KC@NO 12/20/2020 04:25PM ET,NO,2.05
RB,Michael Burton (15958375),Michael Burton,15958375,RB/FLEX,4000,KC@NO 12/20/2020 04:25PM ET,NO,1.08
RB,Darrel Williams (15958377),Darrel Williams,15958377,RB/FLEX,4000,KC@NO 12/20/2020 04:25PM ET,KC,4.15
RB,Darwin Thompson (15958379),Darwin Thompson,15958379,RB/FLEX,4000,KC@NO 12/20/2020 04:25PM ET,KC,1.05
RB,Anthony Sherman (15958381),Anthony Sherman,15958381,RB/FLEX,4000,KC@NO 12/20/2020 04:25PM ET,KC,1.28
QB,Ryan Griffin (15958157),Ryan Griffin,15958157,QB,4000,TB@ATL 12/20/2020 01:00PM ET,TB,0
RB,LeSean McCoy (15958355),LeSean McCoy,15958355,RB/FLEX,4000,TB@ATL 12/20/2020 01:00PM ET,TB,3.42
RB,Ke'Shawn Vaughn (15958357),Ke'Shawn Vaughn,15958357,RB/FLEX,4000,TB@ATL 12/20/2020 01:00PM ET,TB,4
RB,Kenjon Barner (15958359),Kenjon Barner,15958359,RB/FLEX,4000,TB@ATL 12/20/2020 01:00PM ET,TB,0
RB,T.J. Logan (15958361),T.J. Logan,15958361,RB/FLEX,4000,TB@ATL 12/20/2020 01:00PM ET,TB,0
RB,Brian Hill (15958363),Brian Hill,15958363,RB/FLEX,4000,TB@ATL 12/20/2020 01:00PM ET,ATL,5.23
RB,Ito Smith (15958365),Ito Smith,15958365,RB/FLEX,4000,TB@ATL 12/20/2020 01:00PM ET,ATL,3.94
RB,Qadree Ollison (15958367),Qadree Ollison,15958367,RB/FLEX,4000,TB@ATL 12/20/2020 01:00PM ET,ATL,0.3
RB,Keith Smith (15958369),Keith Smith,15958369,RB/FLEX,4000,TB@ATL 12/20/2020 01:00PM ET,ATL,0.67
QB,Kyle Allen (15958156),Kyle Allen,15958156,QB,4000,SEA@WAS 12/20/2020 01:00PM ET,WAS,11.75
RB,Javon Leake (15958343),Javon Leake,15958343,RB/FLEX,4000,SEA@WAS 12/20/2020 01:00PM ET,WAS,0
RB,Bryce Love (15958345),Bryce Love,15958345,RB/FLEX,4000,SEA@WAS 12/20/2020 01:00PM ET,WAS,0
RB,DeeJay Dallas (15958347),DeeJay Dallas,15958347,RB/FLEX,4000,SEA@WAS 12/20/2020 01:00PM ET,SEA,6.32
RB,Travis Homer (15958349),Travis Homer,15958349,RB/FLEX,4000,SEA@WAS 12/20/2020 01:00PM ET,SEA,3.64
RB,Rashaad Penny (15958351),Rashaad Penny,15958351,RB/FLEX,4000,SEA@WAS 12/20/2020 01:00PM ET,SEA,0
RB,Nick Bellore (15958353),Nick Bellore,15958353,RB/FLEX,4000,SEA@WAS 12/20/2020 01:00PM ET,SEA,0.34
TE,Logan Thomas (15958713),Logan Thomas,15958713,TE/FLEX,4000,SEA@WAS 12/20/2020 01:00PM ET,WAS,9.81
RB,Mike Boone (15958333),Mike Boone,15958333,RB/FLEX,4000,CHI@MIN 12/20/2020 01:00PM ET,MIN,0.62
RB,C.J. Ham (15958335),C.J. Ham,15958335,RB/FLEX,4000,CHI@MIN 12/20/2020 01:00PM ET,MIN,1.74
RB,Ryan Nall (15958337),Ryan Nall,15958337,RB/FLEX,4000,CHI@MIN 12/20/2020 01:00PM ET,CHI,2.59
RB,Artavis Pierce (15958339),Artavis Pierce,15958339,RB/FLEX,4000,CHI@MIN 12/20/2020 01:00PM ET,CHI,0.45
RB,Tarik Cohen (15958341),Tarik Cohen,15958341,RB/FLEX,4000,CHI@MIN 12/20/2020 01:00PM ET,CHI,5.83
QB,Jacob Eason (15958154),Jacob Eason,15958154,QB,4000,HOU@IND 12/20/2020 01:00PM ET,IND,0
QB,Josh McCown (15958155),Josh McCown,15958155,QB,4000,HOU@IND 12/20/2020 01:00PM ET,HOU,0
RB,Jordan Wilkins (15958323),Jordan Wilkins,15958323,RB/FLEX,4000,HOU@IND 12/20/2020 01:00PM ET,IND,5.11
RB,Marlon Mack (15958325),Marlon Mack,15958325,RB/FLEX,4000,HOU@IND 12/20/2020 01:00PM ET,IND,8.6
RB,C.J. Prosise (15958327),C.J. Prosise,15958327,RB/FLEX,4000,HOU@IND 12/20/2020 01:00PM ET,HOU,2.74
RB,Buddy Howell (15958329),Buddy Howell,15958329,RB/FLEX,4000,HOU@IND 12/20/2020 01:00PM ET,HOU,1.38
RB,Scottie Phillips (15958331),Scottie Phillips,15958331,RB/FLEX,4000,HOU@IND 12/20/2020 01:00PM ET,HOU,0
QB,James Morgan (15958153),James Morgan,15958153,QB,4000,NYJ@LAR 12/20/2020 04:05PM ET,NYJ,0
RB,Frank Gore (15958311),Frank Gore,15958311,RB/FLEX,4000,NYJ@LAR 12/20/2020 04:05PM ET,NYJ,6.26
RB,Josh Adams (15958313),Josh Adams,15958313,RB/FLEX,4000,NYJ@LAR 12/20/2020 04:05PM ET,NYJ,4.54
RB,La'Mical Perine (15958315),La'Mical Perine,15958315,RB/FLEX,4000,NYJ@LAR 12/20/2020 04:05PM ET,NYJ,5.23
RB,Malcolm Brown (15958317),Malcolm Brown,15958317,RB/FLEX,4000,NYJ@LAR 12/20/2020 04:05PM ET,LAR,7.75
RB,Xavier Jones (15958319),Xavier Jones,15958319,RB/FLEX,4000,NYJ@LAR 12/20/2020 04:05PM ET,LAR,0
RB,Raymond Calais (15958321),Raymond Calais,15958321,RB/FLEX,4000,NYJ@LAR 12/20/2020 04:05PM ET,LAR,0
QB,David Blough (15958152),David Blough,15958152,QB,4000,DET@TEN 12/20/2020 01:00PM ET,DET,0
RB,Jeremy McNichols (15958295),Jeremy McNichols,15958295,RB/FLEX,4000,DET@TEN 12/20/2020 01:00PM ET,TEN,3.14
RB,Darrynton Evans (15958297),Darrynton Evans,15958297,RB/FLEX,4000,DET@TEN 12/20/2020 01:00PM ET,TEN,1.05
RB,D'Onta Foreman (15958299),D'Onta Foreman,15958299,RB/FLEX,4000,DET@TEN 12/20/2020 01:00PM ET,TEN,3.4
RB,Senorise Perry (15958301),Senorise Perry,15958301,RB/FLEX,4000,DET@TEN 12/20/2020 01:00PM ET,TEN,0.3
RB,Khari Blasingame (15958303),Khari Blasingame,15958303,RB/FLEX,4000,DET@TEN 12/20/2020 01:00PM ET,TEN,1.32
RB,Kerryon Johnson (15958305),Kerryon Johnson,15958305,RB/FLEX,4000,DET@TEN 12/20/2020 01:00PM ET,DET,5.76
RB,Jonathan Williams (15958307),Jonathan Williams,15958307,RB/FLEX,4000,DET@TEN 12/20/2020 01:00PM ET,DET,2.8
RB,Jason Cabinda (15958309),Jason Cabinda,15958309,RB/FLEX,4000,DET@TEN 12/20/2020 01:00PM ET,DET,0.4
RB,Justice Hill (15958281),Justice Hill,15958281,RB/FLEX,4000,JAX@BAL 12/20/2020 01:00PM ET,BAL,1.14
RB,Patrick Ricard (15958283),Patrick Ricard,15958283,RB/FLEX,4000,JAX@BAL 12/20/2020 01:00PM ET,BAL,1.92
RB,Dare Ogunbowale (15958285),Dare Ogunbowale,15958285,RB/FLEX,4000,JAX@BAL 12/20/2020 01:00PM ET,JAX,0.63
RB,Devine Ozigbo (15958287),Devine Ozigbo,15958287,RB/FLEX,4000,JAX@BAL 12/20/2020 01:00PM ET,JAX,2.62
RB,Nathan Cottrell (15958289),Nathan Cottrell,15958289,RB/FLEX,4000,JAX@BAL 12/20/2020 01:00PM ET,JAX,0
RB,Ryquell Armstead (15958291),Ryquell Armstead,15958291,RB/FLEX,4000,JAX@BAL 12/20/2020 01:00PM ET,JAX,0
RB,Chris Thompson (15958293),Chris Thompson,15958293,RB/FLEX,4000,JAX@BAL 12/20/2020 01:00PM ET,JAX,7.1
WR,Keelan Cole Sr. (15958471),Keelan Cole Sr.,15958471,WR/FLEX,4000,JAX@BAL 12/20/2020 01:00PM ET,JAX,11.02
QB,Brian Hoyer (15958151),Brian Hoyer,15958151,QB,4000,NE@MIA 12/20/2020 01:00PM ET,NE,4
RB,J.J. Taylor (15958267),J.J. Taylor,15958267,RB/FLEX,4000,NE@MIA 12/20/2020 01:00PM ET,NE,2.8
